,clusters,mean
CDKN2A,11,0.00038511929560472663
LRRC19,18,0.0007534776669170599
LINGO2,14,0.1465064966894356
GVQW1,17,0.0010322965564792384
SMU1,15,0.049711549996262996
BAG1,2,0.06297097345593843
DCTN3,2,0.05929711326638644
SIGMAR1,3,0.07706810010057283
CCL19,12,0.0003543103208546167
CCL21,17,0.0013579862882059258
FANCG,0,0.010209671150442585
FAM214B,19,0.016031376038086527
SPAG8,1,0.0010101708431735999
FAM221B,16,0.0003971591393825689
MELK,0,0.007121871691659809
RP11-613M10.8,16,0.003838356188978
SHB,5,0.06562646995631193
FAM27A,19,0.00052882929961191
CBWD5,1,0.0008361619802983422
TRPM3,9,0.3116791975994601
C9orf41,16,0.050901130892160106
PRUNE2,6,0.030914615553519476
GNA14,13,0.014293867864812794
FRMD3,1,0.008771347461187538
NTRK2,5,0.10318396798972905
CKS2,0,0.019106544871003703
ROR2,15,0.06201758446116514
CENPP,8,0.03466819545670572
ASPN,3,0.0003909201841800325
C9orf129,16,0.002187716089864375
FBP2,7,0.00035410928753982915
PTCH1,2,0.027221150249930146
HEMGN,18,0.0005953427791901161
CORO2A,10,0.008220188207198444
LPPR1,12,0.035023102596831696
IKBKAP,1,0.06549800664927619
AKAP2,7,0.002332649616551969
C9orf152,3,0.001329492143473932
C9orf84,13,0.06996653954259509
C9orf147,8,0.007285999375233377
SLC46A2,17,0.0003236064371496127
CDC26,14,0.003288043550290241
RNF183,7,0.002542018995818565
AMBP,13,0.23764243554675993
AKNA,7,0.004266834721952133
PHF19,5,0.00973852707488952
LHX6,20,0.00022089133134530067
NR6A1,3,0.21210053388610298
PBX3,2,0.09595360030893997
ANGPTL2,7,0.001185766612366319
SH3GLB2,8,0.07048668084020265
PTGES,18,0.0015014501171746427
GPR107,2,0.057322922931581984
SLC2A6,10,0.009449424048819696
ADAMTSL2,7,0.0006700126115022296
NACC2,5,0.012313706983578672
LCN15,21,0.0003118927052509504
ABCA2,4,0.051791497769380884
NPDC1,4,0.08858545585596717
GRIN1,12,0.0010498030504009278
ANAPC2,14,0.02145286187942642
SLC34A3,21,0.0008633274255835889
C9orf173,21,0.00040804408063997233
NRARP,2,0.0544750641671704
AL359878.1,14,0.0018010170494024873
ADARB2,9,0.052439627417916905
KLF6,3,0.2212302083325867
AKR1C2,7,0.004904219164807779
SFMBT2,7,0.044294627142924654
ITIH5,0,0.03895816708971633
ITIH2,5,0.004142729532539126
FRMD4A,0,0.13809359119213424
C1QL3,1,0.0008562148830155952
CACNB2,12,0.33117850178541625
NEBL,12,0.11696917799945845
CASC10,1,0.0077384006077473215
C10orf115,18,0.0004675354826508438
MYO3A,8,0.10861244326123581
GAD2,12,0.08540014245550687
KIAA1462,3,0.04294766523392947
NRP1,2,0.07147755086673628
CUL2,9,0.04831113342460056
CXCL12,13,0.1877943794151528
C10orf10,4,0.0588633736791425
GDF10,18,0.0003877790618337193
PGBD3,2,0.0020868034620081743
OGDHL,5,0.02061948842961207
AGAP8,14,0.00030622893002884216
ZWINT,3,0.007483838707439265
BICC1,5,0.15397105384747148
FAM13C,14,0.013168402572995931
SLC16A9,15,0.05938490070657839
CDK1,20,0.009540646307040785
RTKN2,0,0.011690639199936848
NEUROG3,20,0.005917833383590807
DDIT4,3,0.16030897525759774
P4HA1,3,0.0964859958416202
RP11-574K11.31,7,0.0007388281807734982
ZNF503,13,0.16978097384989893
KCNMA1,9,0.2729617063425876
MAT1A,7,0.00043814780264148795
NRG3,3,0.2523002256268783
GLUD1,9,0.08267428755667545
KLLN,14,0.0015310555648877045
ACTA2,0,0.0015328251099798274
KIF11,5,0.01374210437483556
MYOF,0,0.03835493988194774
RBP4,10,0.09338416228592517
CYP2C18,20,0.0007574005004554755
C10orf131,21,0.0002959526607135772
BLNK,20,0.03440451249138533
SLIT1,4,0.013502810063855626
SFRP5,0,0.2039794097858033
HPSE2,3,0.09175412554197987
PDZD7,10,0.002104498415541979
PSD,6,0.06410536069868657
CALHM3,15,0.003775927792129649
SORCS1,1,0.020770774704440602
BBIP1,9,0.022895316385683033
GFRA1,12,0.005917454650301477
PNLIPRP1,13,0.3485255802186922
HSPA12A,11,0.00583743631785473
PRLHR,11,0.000688577410361479
FGFR2,5,0.05537204508059706
CUZD1,13,0.04507801768078001
CPXM2,15,0.0017409207672401247
RP11-12J10.3,21,0.000698818569493001
FAM196A,1,0.0016543553925134052
PTPRE,7,0.02826501390630092
MKI67,0,0.023455846214928074
TCERG1L,7,0.013220014208324396
CALY,6,0.04912947436244514
CYP2E1,18,0.0002960126281724805
IFITM3,3,0.07139009652059343
MUC6,3,0.040671657655534724
MUC5B,7,0.0009488118430607211
DUSP8,1,0.03616345374908776
INS-IGF2,7,0.0038782934964083954
INS,14,0.8898174290686547
ASCL2,9,0.06732464152061667
TRPM5,7,0.010680119422801943
CDKN1C,9,0.2854771024624075
PHLDA2,20,0.003038664779616012
ZNF195,15,0.03461915033392757
HBB,7,0.003100155449806708
HBG1,14,0.011592355771989171
HBG2,14,0.04201766506392939
CNGA4,20,0.000885137164499795
ARFIP2,16,0.08431839530518029
NCR3LG1,21,0.0012838754519687422
ABCC8,10,0.17089409228960292
TPH1,1,0.0028614281790568506
IGSF22,14,0.004227368242309913
E2F8,3,0.002313779755912785
MUC15,5,0.0020360387524951304
BDNF,15,0.0005987761367114914
KIF18A,0,0.006096442788909627
MPPED2,2,0.03373972147016839
DCDC1,10,0.1455407258416415
ELP4,10,0.1495695958833893
PAX6,10,0.18722114730744538
CCDC73,16,0.004299099937856139
LMO2,14,0.01332903832163357
ABTB2,5,0.025526994300327947
LRRC4C,2,0.05232432189605067
SYT13,9,0.05196322746484325
MDK,2,0.2245573308714433
SPI1,2,0.003445810083075086
RAPSN,4,0.0004121106422332622
FAM111B,5,0.004835706840633535
PTGDR2,6,0.0022143666663394027
CPSF7,8,0.050330110720859696
SYT7,4,0.09474273791574736
RAB3IL1,13,0.0012241598869473372
AHNAK,5,0.012055830252631308
MIR3654,16,0.0028641205354365757
MTA2,8,0.02877155627390276
INTS5,19,0.020869441012295323
RASGRP2,12,0.00047725330454128885
BATF2,13,0.014225619496871948
CDCA5,0,0.004884450927927967
AP003068.6,20,0.00041704744234225384
AP003068.23,0,0.0031132983290022517
TIGD3,8,0.0010302781709631414
FOSL1,3,0.01611722221006166
GAL3ST3,17,0.00040531424695880946
RP11-1167A19.2,16,0.0023730899501598983
YIF1A,14,0.07802916499099677
NPAS4,1,0.0023631790315984825
RBM4B,9,0.023580890895656258
SPTBN2,10,0.03896178561148224
CLCF1,7,0.0025218528376880576
PTPRCAP,10,0.002144041821996481
CORO1B,15,0.07676455949775644
CCND1,5,0.24180780709383698
ORAOV1,5,0.01215790021833019
SHANK2,3,0.2196835757296133
FOLR2,14,0.0006490963022605171
UCP2,1,0.07481377110130237
P4HA3,21,0.0007541987028145717
MAP6,6,0.04420818261000298
DLG2,9,0.12062558140363891
SYTL2,1,0.0035343863532109583
SESN3,8,0.14983335290921698
MAML2,8,0.18507675084821457
CNTN5,17,0.06456299198039854
TRPC6,0,0.01118759745619565
KIAA1377,12,0.07823405807037043
PDGFD,0,0.13867392003760523
GRIA4,14,0.025103784228152275
GUCY1A2,2,0.20120622295506152
C11orf65,15,0.017563501703739205
C11orf87,6,0.0017469904210605323
POU2AF1,2,0.001271742189747936
NCAM1,6,0.09810017806588736
NXPE2,10,0.0007232844229072022
CADM1,8,0.2439241506495281
APOC3,16,0.0011432025151233464
APOA1,16,0.005029135614394786
DSCAML1,1,0.08441314807666261
FXYD2,8,0.4242046500655468
FXYD6,1,0.09556898680455417
IL10RA,6,0.0008509954796421807
RP11-770J1.5,6,0.00124229945937906
HYOU1,16,0.14707612280236473
H2AFX,0,0.038768191190527955
MCAM,5,0.022958917318427852
ROBO4,10,0.0009373643458768158
SLC37A2,11,0.00045064692706289956
ACRV1,10,0.00028120982292333536
RP11-712L6.5,8,0.003500356998977436
ETS1,17,0.04804077826509926
KCNJ5,20,0.00096073535285959
C11orf45,18,0.0008555053179122217
BARX2,0,0.0126566700034877
ADAMTS8,7,0.0016852436627044847
OPCML,1,0.024760667208503426
CACNA2D4,13,0.001577310618193827
CACNA1C,6,0.16495856826130675
NRIP2,17,0.0010337462105244055
FOXM1,0,0.009206856903398066
AKAP3,16,0.002537042425001032
KCNA6,7,0.0005638067454578634
VWF,11,0.0017649976639130636
VAMP1,2,0.0009372135177654182
ZNF384,19,0.02059287660852247
SPSB2,10,0.01324942064577806
FAM90A1,16,0.0007812282857382048
KLRB1,10,0.0003066470934343453
KLRC4-KLRK1,7,0.0010199084668471342
TAS2R30,7,0.0004269224747741167
MANSC1,3,0.039020157494414606
DUSP16,19,0.038988095719281475
GPR19,7,0.0008768536768016338
APOLD1,5,0.01089325699872412
GPRC5D,11,0.0003120457925556717
GSG1,2,0.000914219206081355
GUCY2C,7,0.002586565665683856
HIST4H4,19,0.0014155083387492851
RERG,5,0.010707385509608203
PIK3C2G,5,0.019428966356084224
PDE3A,3,0.3029327097244756
SLCO1A2,7,0.0025754971746310617
IAPP,7,0.022640612513761028
GYS2,18,0.000303730741066961
ABCC9,17,0.01285959830929834
SOX5,10,0.10195038604017075
BHLHE41,17,0.010918122541788054
ALG10B,4,0.001595860234002421
CNTN1,10,0.08921790241247408
PRICKLE1,2,0.0319740142244773
SLC38A1,2,0.07409206618172895
SLC38A4,1,0.017605253350196217
PCED1B,1,0.019376790565117454
HDAC7,5,0.01316011591152168
COL2A1,3,0.029039632801900826
RP11-302B13.5,7,0.004073120986117758
TUBA1B,5,0.17278426658301246
TUBA1A,6,0.15456878320214174
PRPH,10,0.0027610773673076984
TROAP,0,0.005705635525836016
RACGAP1,0,0.00796282609323548
NR4A1,3,0.13203907349334673
KRT4,0,0.004204179938220368
ITGB7,11,0.00037299760488797946
CALCOCO1,2,0.0314037158871249
ZNF385A,11,0.00391926937300793
ITGA5,0,0.004080348400680132
PPP1R1A,12,0.02831009602481449
MMP19,18,0.00036767602440718184
WIBG,19,0.028742006886820583
PMEL,16,0.004325393674464784
RNF41,15,0.050936914118030266
TAC3,12,0.01339273447499604
NDUFA4L2,9,0.0012984169502319905
AGAP2,4,0.0003749786677633897
AVPR1A,2,0.00046137046253635216
DPY19L2,8,0.02047157132493193
RP11-366L20.2,0,0.023863606694059108
AC090673.2,13,0.0007673404339321412
CPM,8,0.032737771455136025
PHLDA1,3,0.018091665389438648
CSRP2,5,0.005751077338668491
E2F7,0,0.004822405893739272
NAV3,12,0.029204755982824692
PPFIA2,1,0.02678496330177388
TSPAN19,11,0.0004017694563156026
MGAT4C,6,0.03362892103245269
LUM,14,0.001263365848186022
DCN,2,0.0043203199515541215
C12orf79,4,0.07259100785154962
PLXNC1,4,0.06704045142344191
HAL,15,0.0007696207876170761
ANKS1B,12,0.16883041559230247
SYCP3,16,0.0012422288672653621
ASCL1,2,0.0015534321390636742
C12orf42,6,0.0010714952382355853
RP11-650K20.3,16,0.00044786060226805147
C12orf73,6,0.014874922870291478
BTBD11,12,0.041960820568004466
HECTD4,10,0.22873771144396143
CCDC42B,21,0.001535531155348015
SLC8B1,3,0.019972913908402768
SDS,11,0.00044895756295624373
CIT,0,0.017116661191241746
PLA2G1B,13,0.33633631535562697
MSI1,4,0.047932740654895355
AC079602.1,15,0.03662572808002635
MORN3,11,0.0033019685467804444
B3GNT4,12,0.0011366088572645956
TMEM132B,4,0.04589181763043244
TMEM132D,12,0.044499713759472447
RIMBP2,6,0.1019078697989307
LATS2,0,0.037304930591170855
CDX2,5,0.007772662956033519
FLT1,1,0.0030600770778864517
HSPH1,4,0.11198782010525828
BRCA2,0,0.010906518683251928
FOXO1,4,0.17779730927461218
CCDC122,10,0.02107304829607895
SIAH3,11,0.00040406447176861385
CPB2,18,0.005893096814728621
FAM124A,7,0.0006803991595599909
NEK5,3,0.0032137154839182768
CKAP2,5,0.02127959012825057
PCDH17,8,0.14752061757263618
DIAPH3,5,0.029324077431633632
PCDH9,1,0.03785561429484114
KLHL1,7,0.019818201827057905
DACH1,9,0.24962307301477124
KLF12,9,0.09815546797224069
TBC1D4,8,0.16327440406325314
KCTD12,1,0.061191758961067315
EDNRB,8,0.0005920859992108185
SLITRK1,16,0.004120982150130702
SLITRK6,11,0.0031560551689561516
GPC5,5,0.051827606644519554
GPC6,1,0.357863350727326
DCT,21,0.0009351609938456647
DZIP1,15,0.04676203057239378
HS6ST3,4,0.17518096548589826
GPR183,17,0.00048452014284714926
FGF14,12,0.0877617433946191
FAM155A,14,0.1467775851601611
IRS2,1,0.06195562267668449
TTC5,10,0.025181176333304613
RNASE1,16,0.003756948566515302
SLC7A8,4,0.06959773206637193
SLC22A17,4,0.07693043334950352
IPO4,19,0.037428275315488285
CBLN3,19,0.0006455654806952277
STXBP6,13,0.05691553662985647
NOVA1,9,0.051727193308840486
NPAS3,6,0.21428838729883207
NFKBIA,13,0.1327132551716904
LRFN5,17,0.02655900729606256
AL139099.1,8,0.0011934506714231098
TRIM9,10,0.018256833584346592
GNPNAT1,3,0.07417738053349612
BMP4,19,0.02917600630157926
GCH1,12,0.06803549353381191
DLGAP5,0,0.007169189719259104
C14orf105,3,0.09667118817828341
SLC35F4,6,0.01803547895357336
C14orf37,9,0.03303795715134982
RTN1,4,0.06094138808054991
ESR2,8,0.010622377592349186
CTD-2014B16.3,14,0.0011498377880942968
ZFP36L1,3,0.4452796005103656
SLC10A1,4,0.0004940515306936234
SLC8A3,12,0.002141036499081991
COX16,19,0.07541197724369529
PAPLN,15,0.017013200856431456
IRF2BPL,8,0.11768739500749038
ZDHHC22,12,0.0009094388165945656
STON2,4,0.0417097411736126
PTPN21,16,0.04049379991715636
EML5,12,0.03849144105993973
FOXN3,12,0.10621519765508752
CTD-2547L24.3,20,0.00038366426480333007
FBLN5,13,0.04794070232613399
CHGA,6,0.6900149904324094
PRIMA1,5,0.0007181542465973662
ASB2,8,0.0008622116542667777
SERPINA6,2,0.0009471916246542687
SERPINA1,19,0.5984010674162967
BCL11B,19,0.03644586591738893
RTL1,18,0.001842601814370459
AMN,7,0.043342685671037204
XRCC3,0,0.008659546904489281
GABRB3,1,0.16199827165335687
GOLGA8M,11,0.0006439802839921738
FAM189A1,8,0.05227603618287753
MEIS2,10,0.5690741132757626
RASGRP1,4,0.0231541010076917
THBS1,13,0.08072669119793019
DNAJC17,8,0.01759421391509501
RHOV,3,0.07232109650712551
NUSAP1,0,0.02207869375844761
AC073657.1,18,0.0005483256533982695
ELL3,18,0.000703441364787237
SERINC4,17,0.00092342088889689
FRMD5,9,0.04712012666371526
SEMA6D,8,0.11338874367379044
CEP152,3,0.011376394590403719
SHC4,9,0.009254653811680924
ATP8B4,5,0.0026078108703010555
USP50,7,0.0021829944243900823
SCG3,6,0.10462005948858924
BCL2L10,7,0.0015820580631266139
PYGO1,15,0.016583502771836074
MYO1E,0,0.092458449267582
ANXA2,0,0.12042399730763106
C2CD4B,17,0.006883186904747686
KIAA0101,0,0.01666885936200149
PIF1,0,0.0015838212787557995
RASL12,18,0.00047300460576959064
UBAP1L,1,0.0044692824134392765
CILP,18,0.0005761183559623058
IGDCC3,7,0.010474874816937197
IGDCC4,7,0.0237793055897044
LCTL,20,0.00037125781971266965
SKOR1,9,0.0002518660608326341
TLE3,5,0.04139128257766663
THSD4,2,0.05575699675392965
C15orf59,15,0.003454815240536385
SCAMP2,15,0.0782927698178317
RPP25,7,0.0027006028422621475
SIN3A,2,0.06762867398339928
LINGO1,2,0.013386904666389697
ACSBG1,16,0.0015741366335664643
DNAJA4,9,0.011409197065686405
CHRNB4,10,0.002827390316665488
ANPEP,13,0.08464299899590821
TTLL13,17,0.0012107929167893717
PRC1,0,0.026676764796897484
ARRDC4,16,0.09285514835927686
RHBDF1,16,0.011443116979719824
HBA2,14,0.02266085995479812
HBA1,7,0.018843299357795218
FBXL16,6,0.017225627513423672
TPSG1,14,0.0003443267579190475
CCDC154,19,0.001612645397760026
PKD1,9,0.061927393507290505
CASKIN1,12,0.007305804205329645
ZG16B,20,0.0006268910000883288
PRSS22,5,0.01779115533413919
CLDN6,3,0.03274444797254704
ZSCAN10,11,0.0003341808603146716
TFAP4,13,0.022748666149328835
CORO7-PAM16,7,0.0007991471392188159
FAM86A,19,0.00405354913766299
RBFOX1,8,0.05429483670308507
TMEM186,14,0.009065608913393816
SOCS1,5,0.00528051551941999
CTD-3088G3.8,8,0.003418886804356396
LITAF,5,0.051928486729758944
NPIPA5,17,0.005037268757586109
NDE1,5,0.01412345828860142
XYLT1,2,0.05047618708850735
ARL6IP1,0,0.14577613997116393
ACSM3,3,0.12029661972976947
ZP2,18,0.00032703780231410265
SCNN1G,1,0.0007353636765506725
PLK1,5,0.006636223932370676
NPIPB6,8,0.0002885636790866283
SULT1A2,16,0.0021984881435696533
RP11-231C14.4,10,0.00036921748585134784
SPN,2,0.0010177524449629437
PRRT2,9,0.000971149631010315
ZNF48,1,0.05416255859325395
SEPT1,2,0.011002958513663525
PYCARD,5,0.01120346105803002
ZNF843,16,0.003721755256094668
DNAJA2,2,0.04357084039025914
CES5A,14,0.0009299439250521418
GNAO1,6,0.0844609783406584
MT2A,13,0.401890339583362
MT1E,13,0.51357070350672
MT1G,13,0.7278349127278179
MT1H,13,0.2976226868395683
MT1X,13,0.24771359238923762
SLC38A7,9,0.030747761034635706
B3GNT9,8,0.0022811963084726455
HSF4,7,0.003824864568805027
CENPT,8,0.02459659088397235
CTRL,13,0.010843916565607943
CTC-479C5.12,17,0.00047082229942352723
DDX28,19,0.0040676677029659845
ESRP2,16,0.016743222634230524
NQO1,7,0.0021640155820028878
CLEC18A,12,0.0003827250940403647
MTSS1L,9,0.03725745240234468
VAC14,10,0.07764211708218245
CALB2,10,0.013259757246978999
LDHD,7,0.0019039831889049723
CTRB1,13,1.4143916324946935
CNTNAP4,7,0.027128492573973647
MAF,7,0.015829803863574705
SLC38A8,4,0.0006059306794398763
FAM92B,14,0.011754556331876703
GINS2,0,0.011560915008317008
RP11-178L8.4,4,0.002120786698344445
SLC7A5,1,0.020493913332449813
MVD,19,0.04019687176081628
PIEZO1,5,0.007639921930866104
CDT1,0,0.018901614278125194
GALNS,15,0.014616207618997526
PABPN1L,10,0.0017108106078021742
CBFA2T3,14,0.07530262005718792
SPATA2L,1,0.03529267270305484
DOC2B,16,0.0014503191423132719
SLC43A2,9,0.04527669275096408
MNT,14,0.032938804819558076
TRPV1,16,0.001180438056906001
P2RX5-TAX1BP3,5,0.006017965499522305
P2RX1,13,0.21158470173588417
ATP2A3,4,0.1720112712715273
VMO1,20,0.00038380227269911436
CHRNE,16,0.0027152469253040844
SLC13A5,11,0.0012192173689024256
ASGR2,16,0.0014302469595614108
ASGR1,1,0.002903488227126861
CLDN7,5,0.07681329378445773
YBX2,20,0.0008152046374912567
TMEM256,3,0.025342326037738325
TP53,3,0.04906285347969091
ALOX12B,16,0.0008724686602683672
NTN1,7,0.03926485172926479
WDR16,9,0.00150118107990266
GAS7,0,0.01672914829605719
MYH13,16,0.002135628979815313
PIRT,8,0.00031503267293721287
MYOCD,7,0.00529651020767391
PLD6,14,0.0049761758023969
RASD1,6,0.01679038051522044
TBC1D28,2,0.0005198162812968256
MFAP4,14,0.07645354882305075
SLC47A2,21,0.0006858969875204871
VTN,11,0.0035671709336065685
SLC6A4,12,0.011158559163349195
CTD-2370N5.3,17,0.0007250897378329714
EVI2A,17,0.0005303105846951383
AC090616.2,11,0.0017552897526987913
ASIC2,10,0.09912423061570583
SLFN13,0,0.010367666416466501
CCL5,6,0.0005256941375029113
CCL4,6,0.0006057252587344292
ARL5C,16,0.0008560256646527246
CACNB1,1,0.004094222801080907
FBXL20,9,0.08634768789091092
NEUROD2,20,0.0028881889881683296
PPP1R1B,0,0.05989462902570098
MED24,9,0.04155734943965795
NR1D1,19,0.033867186823066865
TOP2A,0,0.03104294975978681
KRT19,2,0.14961931158741515
DHX58,3,0.0037494590390282465
BRCA1,0,0.025288564536537404
PPY,6,0.01569321485456181
PYY,6,0.013576136521714079
LSM12,8,0.01303021699660497
UBTF,8,0.18432763760187226
KIF18B,0,0.006752393233950727
C1QL1,10,0.039579234525098074
SP6,20,0.0007045595851940609
HOXB4,1,0.0004972661670450762
HOXB7,11,0.0003504990707688426
COL1A1,5,0.02879437601755646
MPO,6,0.0007900726945617687
TEX14,13,0.03573002958246419
PPM1E,10,0.03645999482238531
PRR11,0,0.024273119312329235
CTD-2510F5.6,0,0.005707065378845821
BRIP1,0,0.014106612131584718
CD79B,17,0.0011722537844255378
ICAM2,17,0.0018666188069486975
APOH,2,0.008235899009793449
CACNG4,10,0.04543374805439433
KPNA2,5,0.015128928476462284
SLC39A11,9,0.0966940560520154
BTBD17,4,0.04692444075441911
CD300E,18,0.00038243064019748726
SUMO2,5,0.12616712415526435
RNF157,1,0.03425779592986809
UBE2O,1,0.05471381290809037
ST6GALNAC2,16,0.008534557045623586
TK1,20,0.014369355903121736
BIRC5,0,0.01433666878828278
CBX8,15,0.010308825211508731
RP11-1055B8.6,1,0.0006586175883590939
SIRT7,10,0.01438378034336399
FASN,9,0.044481584030385754
CD7,6,0.0005893545555427186
DLGAP1,3,0.05591516038027854
L3MBTL4,2,0.024598000023298355
LAMA1,5,0.11059238997863394
ANKRD29,7,0.05423159373567981
CHST9,15,0.20168995542890306
TTR,6,0.4449712195882551
GAREM,2,0.08772642563470569
NOL4,6,0.18344014321255855
SLC39A6,9,0.06623953643454146
CELF4,4,0.08448218029297087
SYT4,12,0.03088416317108955
ST8SIA5,12,0.002685658227099228
DCC,1,0.11731479536369419
TCF4,9,0.12238300872095147
CDH20,7,0.004287782174108974
BCL2,2,0.024115921112664095
CD226,1,0.0033147661232811754
GTSCR1,18,0.00023320550329626092
CBLN2,1,0.001130324723660996
NETO1,2,0.013516805957141399
LPPR3,4,0.0009308473981726576
AZU1,18,0.00037603354713536713
KISS1R,5,0.0020991143587281
C19orf26,11,0.0023189536292434775
TCF3,15,0.08800167114253511
KLF16,6,0.03571095083449347
BTBD2,8,0.11992915060615655
LMNB2,0,0.03928996463949678
GADD45B,0,0.052034688000285836
GNG7,3,0.06531857160199171
DIRAS1,9,0.015598325024053063
AC006538.4,1,0.0007293438861207319
CACTIN,2,0.008810523090136033
ZFR2,6,0.0039521049370303835
SEMA6B,2,0.006467961553350877
SAFB2,16,0.09952455823635142
PRR22,16,0.002552359978221931
FUT6,18,0.0027989679743351103
RFX2,1,0.06985805256491041
TUBB4A,10,0.009765884761328954
TNFSF9,18,0.0006533109726085105
C3,2,0.011687538265228148
XAB2,5,0.028454421477325433
CTXN1,1,0.04594038707526075
KANK3,11,0.0016996493693813982
ZNF699,1,0.006983910745617718
OLFM2,10,0.09768058680965953
ICAM1,1,0.002757562651159482
LDLR,13,0.15700992322210836
SPC24,3,0.008928214276851245
ELAVL3,6,0.009140794250720098
CNN1,21,0.00042479819087487715
CTD-2006C1.10,5,0.0017632934764343444
CTD-3105H18.16,1,0.0053461814305840296
FBXW9,9,0.0138312254708235
RTBDN,10,0.0012569427760359467
SYCE2,8,0.0036491902157084533
CACNA1A,4,0.2487631183760191
RFX1,15,0.05702358933939048
PRKACA,9,0.1250979856979616
ASF1B,0,0.00664944756745393
PTGER1,11,0.0009711474105719223
DNAJB1,14,0.17643439900630514
TPM4,5,0.12123421963218421
AC010646.3,18,0.0007418151678959003
USHBP1,2,0.0022474109569997854
ANO8,9,0.012353780702769124
PLVAP,8,0.002201557455280355
BST2,5,0.0021222017715728037
TMEM221,18,0.0012319235857766828
CTD-2521M24.10,11,0.000452965701918812
JAK3,7,0.0018831729216688868
RAB3A,6,0.020256944113163568
GDF15,13,0.04985759458007102
ISYNA1,5,0.1763276265503398
FKBP8,1,0.18331622110147952
CERS1,12,0.006572695280942244
COPE,19,0.19539379981705318
HOMER3,2,0.004042510314184541
ZNF208,5,0.03601537456753217
ZNF676,21,0.00042209287871592093
ZNF724P,0,0.00699682105158844
CHST8,14,0.028183396601461328
AC020907.1,4,0.0003182410858778527
HSPB6,14,0.015554199469172822
APLP1,6,0.12842964563515036
COX7A1,2,0.0065269276438874495
ZNF461,9,0.014491200484376287
ZNF829,8,0.013125265527903078
ZNF571,10,0.010881295515857132
DPF1,1,0.0028764826090633667
YIF1B,8,0.03198790114710259
HNRNPL,5,0.06985422896188871
ZFP36,13,0.15230949667431987
SERTAD3,0,0.019147862383333925
TGFB1,11,0.01733826214830917
B9D2,2,0.0072995118979933896
ATP1A3,2,0.002617304709148286
GRIK5,1,0.0283068671182755
POU2F2,17,0.01515451959739892
ERF,19,0.03562226844286801
LYPD3,15,0.00265370169500968
XRCC1,8,0.04530948334833448
L34079.2,1,0.0021692662576945775
PLAUR,5,0.0010833287780767375
ZNF285,2,0.003674299650659329
APOE,5,0.02283908053814125
FOSB,3,0.5068249389957179
DMPK,1,0.02380860163097989
AC011530.4,7,0.00035470903205109505
IRF2BP1,8,0.04533475042154733
NOVA2,6,0.02243212962411232
IGFL4,7,0.000506354863016398
GNG8,11,0.0013092387085812188
SLC8A2,17,0.03775257382655317
NAPA,1,0.12750979029130124
CARD8,8,0.02686832736366632
LMTK3,19,0.01735652262080955
MAMSTR,3,0.015044665291461161
BAX,9,0.028189842047759896
TEAD2,3,0.032692677690012786
SLC17A7,2,0.0003523710384336795
KCNC3,2,0.03965756324022538
JOSD2,19,0.02801816072704174
ASPDH,12,0.00860506080866506
LRRC4B,1,0.007917691537971604
KLK1,13,0.3005919303260534
KLK11,6,0.00030497087906163084
KLK12,17,0.0015902385999930443
CTU1,16,0.009156778074953369
CTD-2616J11.11,8,0.0026967835596258755
NKG7,11,0.000642605300928028
ZNF600,3,0.007196750876197
TTYH1,0,0.18501048605520845
SYT5,6,0.01728548499975823
SHISA7,4,0.001441308925563698
PEG3,10,0.11624007566035023
AC004076.9,4,0.011366744189240385
UBE2M,1,0.08726577849927955
C20orf96,8,0.018679872031785963
SLC52A3,8,0.0005544263904524389
C20orf27,9,0.02428361252633672
PCNA,5,0.027630936733359174
CHGB,12,0.11784603505009386
LRRN4,20,0.0006167459817749785
PLCB1,13,0.20847045997500652
PAK7,5,0.08241477605397457
PCSK2,6,0.17239952454581464
DZANK1,8,0.014088361750860201
INSM1,6,0.14174999962083373
NKX2-2,6,0.0884373956422111
THBD,4,0.0020481662235912463
AL035252.1,17,0.0006826230617109356
ID1,0,0.07100016652620032
BCL2L1,15,0.08499755415370461
TPX2,0,0.017985711316944732
VSTM2L,17,0.017573181864018246
FAM83D,0,0.004105590727870176
MAFB,4,0.27533667116796623
EMILIN3,3,0.002070258212756782
PTPRT,12,0.12012289332884746
R3HDML,14,0.0004765200396144008
Z97053.1,15,0.0008799593051768337
RBPJL,13,0.43062195396081915
AL031663.2,11,0.000480706976894818
WFDC10B,17,0.0002806115660128336
WFDC3,16,0.001741555759444453
UBE2C,0,0.008086808061692208
TNNC2,6,0.0008851798016463356
PLTP,13,0.2330243739803348
CDH22,10,0.03544561151399901
EYA2,14,0.033492772234208705
SULF2,1,0.008378857756655981
AURKA,0,0.007287057306011245
GCNT7,16,0.0020723977923302744
PMEPA1,2,0.01404734358783169
GNAS,4,1.2232846103180874
TUBB1,6,0.019273423325491482
EDN3,9,0.04416900202157109
C20orf197,20,0.0007216604078272498
HRH3,4,0.0010467728047492896
KCNQ2,10,0.008569963413157546
EEF1A2,4,0.13219169297950156
ADAMTS1,3,0.029184950754905695
GRIK1,2,0.005240271010697255
TIAM1,9,0.08904974657355108
C21orf54,20,0.0014946399015964668
DONSON,3,0.007251007100760218
KCNE1,6,0.0007037398234900155
KCNJ6,4,0.09223882785674094
DSCAM,12,0.07361624593476468
TFF3,13,0.21704916269238214
COL18A1,0,0.12096652934103119
COL6A2,5,0.10263993472749998
