,clusters,mean
AC105219.4,18,0.00042957384121326163
AC084125.4,15,0.002654093381175224
KANK1,14,0.0837150312214069
RFX3-AS1,7,0.11613783162871394
PTPRD,1,0.0845507390664568
C9orf92,6,0.0018262974580017758
BNC2,1,0.12563491010291597
ADAMTSL1,10,0.025180446439982435
MLLT3,25,0.22546378016281043
FOCAD,4,0.14828510968797023
MIR31HG,25,0.009999601736025257
MOB3B,17,0.09498415930844602
LINGO2,24,0.07011689250492792
B4GALT1-AS1,3,0.0011970335363396742
AL162231.1,6,0.0014838798083342028
MELK,8,0.009897725584919638
PAX5,0,0.003904784771757827
APBA1,11,0.14852880754578698
CEMIP2,1,0.27815499134658117
ANXA1,4,0.08705392271218033
RORB,7,0.004193640405278179
GCNT1,2,0.13999019459580025
CEP78,14,0.08139970928483857
TLE1,4,0.10345592859619462
FRMD3,8,0.06877434710899845
NTRK2,13,0.005346881312308261
GAS1RR,14,0.0013278124077455446
DAPK1,8,0.4428457629496158
CTSL,2,0.05928844269902318
AL158071.1,4,0.01611063414949105
ROR2,13,0.010530502897924595
AL157827.2,3,0.002820717363929898
C9orf129,1,0.0005559723855025825
NR4A3,17,0.012616777035239342
AL358937.1,5,0.003444878817215312
BAAT,1,0.1465008449225944
ABCA1,2,0.3584761294562653
LINC01505,23,0.054854677526465064
AL162414.1,2,0.06401094253232043
SHOC1,10,0.062440420776043205
UGCG,2,0.1459819041494478
RGS3,4,0.07646796237175921
AMBP,0,0.1377731766237948
ORM1,0,0.07984322435934753
DEC1,13,0.028756021550113215
BRINP1,13,0.0037258782420932723
AL359636.2,15,0.006623243004128177
STRBP,7,0.1283735714420333
NR6A1,8,0.11148881539909958
MIR181A2HG,16,0.05432285908965126
RALGPS1,23,0.058417480282875855
NIBAN2,8,0.017873516113404948
SH2D3C,23,0.14445495802222016
HMGA1P4,8,0.1185438787728062
AL353803.2,3,0.00044786198975531755
ASS1,4,0.07613678252457877
ADAMTS13,0,0.0172314599827812
SLC2A6,17,0.023628693544449065
ADAMTSL2,0,0.013786605498952007
VAV2,10,0.10221938391992386
FCN1,21,0.04884159608534882
KCNT1,9,0.0005778265169692738
AL590226.1,0,0.001607420132979366
EGFL7,23,0.08325600493166768
PTGDS,14,0.010906432728707552
ADARB2,1,0.0184366843058518
LINC02645,3,0.001327514715348303
IL2RA,1,0.021181552941632157
PRKCQ-AS1,12,0.07510798620266824
AL392086.3,22,0.03337021218376125
SFMBT2,4,0.4502225351246952
CCDC3,16,0.011025129409822787
FRMD4A,8,0.37659413325864777
NMT2,7,0.12520976086247024
CUBN,14,0.04099364189102011
ST8SIA6,25,0.07460601161789328
ST8SIA6-AS1,7,0.010118172012240561
MRC1,2,0.2240882557804261
PLXDC2,8,0.3815983457663988
NEBL,5,0.024135702046037558
KIAA1217,9,0.22508978628806992
PRTFDC1,4,0.02061873742193199
MPP7,20,0.13111278652390454
MAP3K8,10,0.14021138417494847
AL590068.4,7,0.013116541729771714
ZEB1-AS1,4,0.008866639986853208
IATPR,12,0.015805893896491584
NRP1,9,0.2921514214314323
CREM,13,0.10771011201486784
RASSF4,8,0.13502830142651795
ALOX5,2,0.09478851267963793
ARHGAP22,11,0.053738616380031363
WDFY4,6,0.11984022585391599
AC060234.3,6,0.010034058571842596
PRKG1,8,0.059836360859278875
LNCAROD,11,0.008469939082975749
BICC1,3,0.05475555672152797
ANK3,16,0.36984987248598056
ARID5B,1,0.27297935795806644
RTKN2,22,0.01941450004787952
CTNNA3,4,0.14175895073422054
TET1,4,0.05216779857755595
SRGN,3,0.1570790145278623
PALD1,17,0.04020853821917623
PRF1,12,0.07426738370934585
PSAP,17,0.1933838329065727
SPOCK2,12,0.1117181839753514
VCL,11,0.10575491474850296
KCNMA1,2,0.4091693514811988
AL450306.1,22,0.0011813815457454387
ZMIZ1,11,0.12733157708764545
NUTM2B,9,0.00030805249245419424
PLAC9,22,0.000896662675135571
BMPR1A,1,0.15330236277317388
NUTM2D,5,0.0003129822100875639
PAPSS2,3,0.10690868472726381
RNLS,10,0.06604575789257805
ACTA2,1,0.01815134770498492
LIPA,10,0.14952815910232192
LINC01374,11,0.05228294048666322
HTR7,11,0.018135211821261786
ANKRD1,3,0.0009083064569506791
MYOF,8,0.09635307126404459
RBP4,1,0.15756092914086664
CYP2C19,14,0.08876846426961116
ENTPD1,17,0.13556098044610107
CNNM2,4,0.1270515529523571
GPAM,16,0.14787760290169363
TCF7L2,2,0.5735929387783196
BAG3,6,0.013536848293458567
LINC02641,7,0.01610777814456548
CHST15,8,0.15162082142586175
CTBP2,8,0.23999534238647796
ADAM12,24,0.054471199045185464
C10orf90,13,0.005390534180287431
PTPRE,11,0.24904021469674173
MKI67,11,0.00740267562423345
LINC01163,20,0.01806914586181218
JAKMIP3,3,0.0032953943517504756
SCART1,7,0.04622198099209205
CYP2E1,22,0.32267074053038297
NLRP6,7,0.0013763712780454549
PGGHG,7,0.12412231440062801
IFITM1,12,0.015320400902645453
SIGIRR,20,0.12707093212559406
ANO9,22,0.02647432523408003
PANO1,3,0.00129553802757996
CTSD,9,0.07110744576180926
H19,0,0.017948684091020836
KCNQ1OT1,17,0.09456566690914232
OSBPL5,13,0.07378265688225269
LINC02749,13,0.0007876753138312342
STK33,4,0.007878162250943383
DENND5A,17,0.15897208298606852
MTRNR2L8,7,0.16750509275032824
LYVE1,10,0.029441280963316524
SPON1,22,0.026800662930058287
RRAS2,16,0.13545321404567573
PSMA1,4,0.15918440992108315
PDE3B,1,0.35233011062502645
SAA2,6,0.062011861396528034
SAA1,6,0.07731878165085775
NAV2,1,0.11495390967254307
ANO5,5,0.02116047326145442
LINC02726,24,0.0019422948298399936
AC021698.1,19,0.0005580941111069525
AL358944.1,1,0.003088599409499763
MPPED2,2,0.05725249646676716
AL078612.1,19,0.00043838296322842505
KIAA1549L,13,0.0025929236034154305
ABTB2,3,0.11365406452881785
PRR5L,14,0.1331609411146394
AC021723.2,13,0.006315991234462929
TSPAN18,22,0.028373489075285134
C11orf49,23,0.11262639681530172
DDB2,4,0.11250678379199458
NR1H3,2,0.12007111922818772
SPI1,11,0.10835532330762176
APLNR,3,0.0015713978821586768
MS4A6A,21,0.20060948903440126
MS4A4A,2,0.07937069141502229
MS4A4E,21,0.13155865811309378
MS4A1,25,0.00983911683796317
PPP1R32,0,0.005868829167936492
FTH1,2,0.11012376921582709
AP003306.1,3,0.00042057411000300557
SLC22A10,7,0.06280597414906994
SLC22A25,1,0.1087232765054661
PLAAT2,14,0.0003548190675412692
TMEM262,5,0.0005280011037484672
FAU,7,0.0657883291226067
AP001107.1,5,0.005304373201241815
C11orf80,4,0.07179210135725037
TBC1D10C,20,0.10754659637451329
LINC01488,7,0.02186239036094645
SHANK2,1,0.11071766937331896
AP000812.1,21,0.07009585260138296
P2RY6,11,0.04246159282104597
UCP3,0,0.0044017617674319475
SLCO2B1,9,0.2059559219361678
GAB2,8,0.2622115454006894
AP003086.1,8,0.11618147485256627
TENM4,11,0.02226097665560237
AP000446.1,11,0.016499495944437448
AP001831.1,15,0.01837111318260147
PRSS23,20,0.03299155111177969
DISC1FP1,7,0.07591102133770594
SESN3,3,0.09517610913782015
AP000779.1,0,0.017766728244497286
CEP126,24,0.03154753273224698
BIRC3,4,0.08652133918064871
AP002989.1,25,0.016107986979525278
PDGFD,16,0.14536831601790945
KBTBD3,1,0.012302987264021828
POU2AF1,13,0.0021831159828221165
LAYN,3,0.0014457214412053677
IL18,2,0.09431525447558636
NCAM1,16,0.1504728346656256
ZBTB16,20,0.25065212727023034
AP002518.2,6,0.03490415399819887
CADM1,6,0.16459421579868727
APOC3,13,0.24484397547093978
APOA1,15,0.2992452334162614
DSCAML1,11,0.02516915485850775
SMIM35,2,0.05038015322126264
JAML,2,0.12412034253575391
CD3D,12,0.05533713676817486
CD3G,12,0.08558762164318891
GRIK4,22,0.04531103760685865
AP001977.1,22,0.018025211243588805
UBASH3B,10,0.2709815298523008
CRTAM,22,0.020505516254755038
CLMP,1,0.011667423571721966
GRAMD1B,3,0.13184195071146707
AP000866.2,14,0.0012369509416897267
AP003501.1,19,0.000404094601001172
LINC02725,14,0.02520130874825291
ETS1,16,0.461861204903184
OPCML,6,0.008885425591630601
LINC02731,22,0.0016059275626685613
B4GALNT3,7,0.016465925027896733
NINJ2,3,0.05015190447521722
WNT5B,3,0.010784574408445175
CCND2,14,0.10451240104660213
P3H3,23,0.0022759614611276573
CD163L1,21,0.16310575482907147
CD163,2,0.2632733202566973
CLEC4C,17,0.0028813940089660282
SLC2A3,7,0.11848700338690206
LINC00937,2,0.01799161643406776
AC006581.2,8,0.012258530170721971
KLRG1,20,0.13944168333348747
LINC00612,12,0.052325952336354745
A2M-AS1,20,0.06683184453794505
A2M,16,0.290782556518853
PZP,20,0.12239678093570212
KLRB1,12,0.07400518414974035
CD69,16,0.06644150905610927
KLRF1,12,0.12289190773343424
CLEC12A,8,0.07856930642956059
KLRD1,24,0.1773062143638168
AC022075.1,12,0.039535638503168824
KLRC3,12,0.03145239564842243
KLRC2,12,0.036470225393675205
KLRC1,12,0.031343592965476896
LINC02446,12,0.014344736559421792
STYK1,4,0.019461548735553072
PRH1,20,0.15262393565682292
DUSP16,16,0.15902605541941975
APOLD1,7,0.07556076127177506
MGP,0,0.0012071459372999607
SLCO1B3,20,0.2056627707686457
ST8SIA1,24,0.07378462349691092
AC053513.1,13,0.07049906271915832
BCAT1,21,0.030589532574529236
FAR2,6,0.10074255451677434
OVCH1-AS1,1,0.027148848370447284
TMTC1,8,0.05411121300067463
DDX11-AS1,5,0.00532307812176593
BICD1,23,0.14715964873594628
KIF21A,16,0.10081271333773632
LRRK2,11,0.1020270763822055
PRICKLE1,15,0.018179938078320485
NELL2,16,0.11871179049229985
SLC38A4,7,0.14306016010211844
VDR,11,0.008328929968350336
AC011603.2,15,0.05264437808809255
FAM186A,15,0.006251804388574286
SLC4A8,3,0.06254688506713416
NR4A1,9,0.011287071243311672
AC025259.1,5,0.0011111432346610798
AC078778.1,6,0.005344671534614429
TESPA1,22,0.08817185196918735
MMP19,9,0.013895988223863606
DGKA,4,0.11717021068985363
SLC26A10,14,0.0004712800743236942
TAFA2,5,0.07326048037661323
SRGAP1,2,0.10709904606448326
MSRB3,9,0.00471289927314227
HMGA2,6,0.00833131362191607
IRAK3,21,0.13482545513378225
GRIP1,5,0.029056089523136878
IFNG-AS1,12,0.1784470729980116
IFNG,12,0.004237461681805958
IL26,20,0.012066193378380503
LINC02384,7,0.09323522071136706
CPM,2,0.12072325506823683
LYZ,11,0.024903944580359223
KCNMB4,10,0.026919456882800775
AC025569.1,2,0.09088616810124417
SYT1,18,0.025362546537377885
TMTC2,17,0.10467316413224473
KITLG,18,0.005069521336825224
LINC02458,9,0.005027401049759385
AC009522.1,18,0.01451423162150862
LINC01619,7,0.11841763743720939
BTG1,7,0.12164401045458961
LINC02391,3,0.022635776945859436
PLXNC1,11,0.13512261367449563
TMCC3,2,0.043241320525621824
HAL,13,0.05433443371844727
RMST,5,0.0033902478759747037
ANKS1B,3,0.05231012033193954
GAS2L3,8,0.05921399400565309
SPIC,2,0.02156971895385359
DRAM1,2,0.06321244679454467
C12orf42,1,0.031942733133695556
ALDH1L2,9,0.008712050660710563
C12orf75,14,0.05827806385006225
CRY1,22,0.0678114418869499
BTBD11,20,0.10414183643863639
CMKLR1,10,0.12919049474395206
TRPV4,2,0.10885551547318448
CUX2,10,0.16073720677092307
RASAL1,2,0.0013319200710113358
SDS,3,0.04698149383890177
AC026765.2,22,0.00030720792266609705
NOS1,18,0.005342624542747076
PEBP1,0,0.07857294376449543
BICDL1,24,0.07929247732127824
HNF1A-AS1,22,0.1038899249937657
P2RX7,9,0.09583777490246004
VPS37B,1,0.12693991213298333
RILPL2,17,0.0644935004265229
RFLNA,15,0.011279736548355158
LINC00944,24,0.050005515792257205
TMEM132C,1,0.005637881185292137
GLT1D1,2,0.04674101142548463
AL355001.2,13,0.0019416889507888606
AL136962.1,1,0.08357500414178953
ATP12A,13,0.0007186720543105743
FLT3,6,0.023977297261985248
FLT1,13,0.03890164835704317
MTUS2,0,0.03737730407151484
SLC7A1,15,0.031145179967934
HSPH1,11,0.07197867285865879
STARD13,2,0.20446445728648374
LINC00457,3,0.0006948253512815536
LHFPL6,2,0.017381496845321448
LINC00598,8,0.03000603154763404
DGKH,4,0.11305341855808952
ENOX1,6,0.008588125394855418
TSC22D1,4,0.1469400779212781
TPT1,1,0.11835756502677366
CPB2-AS1,15,0.13690238369392707
DLEU1,3,0.4137428940441932
DLEU7,18,0.05222619414930299
DIAPH3,17,0.013117515729777308
LINC00355,19,0.0023688191932967795
PCDH9,13,0.04027109375698745
LINC00402,12,0.014264727018687157
AL353660.1,25,0.018169503678769527
AL590807.1,4,0.02400254812511997
LINC00377,22,0.003933610616579668
AL162493.1,7,0.03289605842315837
MIR4500HG,3,0.002000929804052492
GPC5,0,0.0378848821402411
ABCC4,11,0.07544547209590548
FGF14,13,0.04602140010039884
MYO16,4,0.037711574631708954
AL163541.1,21,0.032289427420339425
COL4A2,23,0.018989263225366163
RAB20,8,0.13948461562200926
RASA3,1,0.2877244571109161
CFAP97D2,25,0.002633247149530222
AC244502.1,24,0.016519924176446054
TRDC,24,0.01539058923408534
TRAC,16,0.06461321413032321
SLC7A7,8,0.0814785740558056
SLC7A8,10,0.06089296987199392
AL136018.1,5,0.005259936966919683
GZMH,20,0.038763562594513315
GZMB,22,0.01610861667273339
NUBPL,6,0.14559529960056317
NPAS3,17,0.02477944290444545
EGLN3,23,0.034528899926836096
NFKBIA,5,0.06671271372585791
AL355835.1,3,0.0015740196828857732
FBXO33,4,0.10760761062376642
AL049828.1,6,0.07975984082760183
LINC02315,14,0.012991376688213901
AL442163.1,5,0.0022484627685586114
MDGA2,8,0.027177715931571235
LINC01588,4,0.1109787490129647
LINC00640,18,0.0025939817012424595
PTGDR,12,0.14974052885898514
AL365295.1,13,0.10315592842027538
SAMD4A,10,0.25842687026569033
PELI2,2,0.1052120981229315
OTX2-AS1,5,0.0035112170766616203
AL137100.3,3,0.001528706169130796
AL391152.1,7,0.0014846097336271434
LINC01500,9,0.023736132098140898
RTN1,21,0.09392195758927892
AL359220.1,4,0.045684417380792805
HIF1A-AS3,2,0.05477733204802463
AL359232.1,4,0.06370527231116953
RDH12,19,0.0013675479116696124
ACTN1,11,0.12014563499585071
SIPA1L1,3,0.45843171035729097
RGS6,23,0.008074783423706653
DPF3,20,0.05933800870184441
FOS,11,0.024889899802483448
JDP2,21,0.0795941964391704
FLVCR2,2,0.0890734946805562
AF123462.1,3,0.000936634284807329
CEP128,15,0.1325706367666342
STON2,2,0.12357964061250216
LINC02296,1,0.002495563766791605
KCNK10,10,0.0035313774261859577
KCNK13,17,0.08057049125152224
CATSPERB,16,0.0937202197353765
TC2N,12,0.37792382455842316
SLC24A4,6,0.028130739379770755
LGMN,2,0.19235526180625936
PPP4R4,14,0.011047671214518828
SERPINA1,10,0.27391413925691116
AK7,23,0.007548257666858857
LINC02325,24,0.026051007507199544
LINC01550,4,0.059999596862575715
BCL11B,16,0.43910696862988546
WARS,11,0.06816773183103675
MEG3,13,0.043287620734116815
MEG8,15,0.019217957528677585
LINC02320,14,0.005247450071670065
HSP90AA1,15,0.21496698181016446
TNFAIP2,8,0.21210608470508172
PPP1R13B,7,0.10949250969131417
JAG2,14,0.004619081285224277
CRIP1,7,0.036753324251210695
IGHGP,6,0.005130310168817051
IGHA1,19,0.012310916235608423
IGHM,3,0.005400857632737114
ATP10A,4,0.12457459241183831
AC104002.3,0,0.0010712694989904567
APBA2,4,0.1376158381025919
ARHGAP11B,2,0.023270870225178396
CHRNA7,5,0.0028890436461935743
FMN1,8,0.16565314981452192
LINC02694,16,0.11908669146481478
AC013652.1,20,0.06247360723274608
THBS1,17,0.01588040495874855
GPR176,0,0.0025325545123340083
PLCB2,11,0.13046222842422253
KNL1,6,0.016811516772972948
DLL4,3,0.0012418204615693659
AC020661.4,3,0.0016315313753876971
LTK,14,0.037439543966987614
STARD9,4,0.07169144557493605
B2M,4,0.529843746940269
FAM227B,7,0.04665382683629686
ATP8B4,8,0.2828209434297729
DMXL2,2,0.30377895147318
TEX9,1,0.01299508028188476
LIPC,1,0.08642087655726553
MYO1E,8,0.15006087086295658
RORA-AS1,7,0.10621586685184907
TLN2,11,0.03299428507130972
DAPK2,15,0.05980073186781897
AC015914.1,23,0.0038551443775100584
MYO9A,17,0.3915717287382635
NEO1,16,0.08155802574052118
PPCDC,15,0.08413495590217744
DNAJA4,5,0.01169762594273426
TMED3,15,0.03363807874584014
CEMIP,10,0.021801661773594553
AC104041.1,4,0.02001467584481883
CPEB1,5,0.002523940694702151
ALPK3,4,0.007051719958283942
SLCO3A1,15,0.3011068035951239
AC091078.1,0,0.010389492982087897
MCTP2,20,0.27236637099641237
IGF1R,1,0.13817314256860366
AC090825.1,14,0.06442866733706765
ADAMTS17,20,0.202513552855825
LRRK1,17,0.14136150735879668
PCSK6,13,0.19765669171220795
RHBDL1,22,0.0013495693580416889
HAGHL,25,0.013035302323484392
AC009041.2,4,0.006144975571402484
AC009065.2,18,0.0016412916558394947
TBC1D24,19,0.01859692712800998
MMP25-AS1,20,0.09868494309818958
IL32,24,0.14704675257132513
NLRC3,24,0.15304263300307044
ADCY9,4,0.14428543036099448
GLIS2-AS1,12,0.000682597735672153
TVP23A,11,0.008528750571172724
CIITA,11,0.155087897767817
CPPED1,8,0.1407905661688901
XYLT1,3,0.30638694779764974
ACSM2A,1,0.28373211001535503
DNAH3,5,0.007995504083758017
AC009019.1,24,0.0005527281980571902
HS3ST2,8,0.04291833929190797
HS3ST4,9,0.006511173672877959
SBK1,24,0.021248409532918493
AC009093.2,17,0.2418800878715627
ZNF747,0,0.004979694433333783
ITGAM,3,0.09067587879900472
ITGAX,17,0.12270717661560374
ITGAD,9,0.07475706550508837
ZNF843,0,0.002802185217831569
NETO2,11,0.01438235715928236
NKD1,23,0.00993578437631442
LPCAT2,8,0.08848573636970831
CES1,0,0.11392328592471491
MT2A,11,0.14255112951288623
MT1G,19,0.041665418228760714
MT1H,22,0.01741573634573975
ADGRG5,24,0.10617141742943284
ADGRG1,16,0.03513419723673265
AC138305.1,13,0.006055179662495865
PLA2G15,9,0.06977192382913547
HP,10,0.20668506663941683
LINC01572,2,0.05324720962260686
ZFHX3,17,0.3032417411906223
ZNRF1,13,0.0528501237701489
AC106729.1,6,0.00874697323218223
AC022166.1,5,0.0006799160285525209
AC105411.1,0,0.005594141135195967
CDYL2,5,0.08097731534378615
ARLNC1,1,0.0021291745414724478
WFDC1,14,0.0034726991930727536
MEAK7,16,0.0436353974974859
COTL1,17,0.17304955325907118
CRISPLD2,3,0.009855542066804267
KIAA0513,10,0.05529612940926189
IRF8,6,0.06994777454554503
KLHDC4,7,0.12449245959371581
SLC7A5,1,0.034026586300594186
CBFA2T3,6,0.023708525832944347
AC092123.1,5,0.00400864457443404
NXN,10,0.05246539954044562
ABR,17,0.44118311346204625
AC144836.1,9,0.000764258193179346
SLC43A2,8,0.09482490038636411
RAP1GAP2,16,0.3062791915782053
OR3A2,23,0.013178931830404722
ITGAE,23,0.05464674121724158
P2RX1,21,0.014641992091564686
ATP2A3,16,0.14406675642326824
PFN1,16,0.11466059646339627
INCA1,0,0.002859171342042935
USP6,3,0.002565196692877167
CLEC10A,21,0.018567936688104053
AURKB,18,0.0036461201952520277
GAS7,17,0.2541849000795437
AC005224.2,4,0.024041905426292212
CDRT4,4,0.10185885428511252
SLC47A2,0,0.0033650601331877404
SPECC1,6,0.1030739552672489
WSB1,8,0.4519578038409562
KSR1,10,0.11133208015684781
AC005697.2,5,0.0011758692212490887
ABHD15-AS1,10,0.11185390576949775
AC104982.2,9,0.0010088055510793588
ADAP2,8,0.264062106428146
AC079336.4,5,0.006789978734914341
SLFN13,16,0.05820238686155476
CCL5,16,0.10765878054584037
AC243829.4,25,0.012591050888519565
CCL3,19,0.023066476024476604
CCL4,14,0.05003573810659882
AC243829.2,12,0.049327136412507556
CCL4L2,1,0.012783080136753508
PLXDC1,20,0.02677291808027492
IKZF3,16,0.2912009047086187
AC004585.1,12,0.005959149947031891
AC008105.3,23,0.10743196705776285
TBX21,24,0.050508787613326014
SKAP1-AS1,12,0.03221585279653267
HOXB-AS3,5,0.0027991216763141144
LINC02086,25,0.01074560553348248
COL1A1,0,0.0018966244504201213
AC021491.1,25,0.00034104744939600926
LINC02073,5,0.010406780433768283
CA10,14,0.006001333566859317
CUEDC1,17,0.09494452851283672
TSPOAP1,4,0.053154128786872167
TSPOAP1-AS1,4,0.11365203013987608
PPM1E,3,0.009053718487472264
TBX2,1,0.0023300501900288787
MRC2,11,0.06798177207097021
AC015923.1,6,0.03468414727830622
CD79B,13,0.004394357661216787
AC005803.1,0,0.0028400557627814324
GNA13,9,0.15596613749794644
APOH,7,0.15647865030465102
FAM20A,2,0.15110832856508286
MAP2K6,23,0.10462890836194938
LINC01483,4,0.010306357817516619
SDK2,5,0.010724643017245097
DNAI2,7,0.0043161690925613075
CD300E,21,0.014782919441266801
SLC9A3R1,16,0.09369796369744997
RNF157,12,0.09504691121010624
TBC1D16,9,0.07067908033546923
PVALEF,6,0.0012730155339872318
CD7,12,0.042912733966869704
COLEC12,9,0.01061541213731496
YES1,20,0.11510718092920118
AP001011.1,23,0.1278418105722342
EMILIN2,8,0.042288907308222747
MYOM1,0,0.08123862223922726
AP005329.1,7,0.001221976404942983
DLGAP1,13,0.03535595609843247
EPB41L3,8,0.14864726514260307
AP001021.3,0,0.03252934415705634
RAB31,17,0.20570916776691864
PIEZO2,2,0.1180909710533451
GNAL,1,0.01364779380400422
AP005482.1,20,0.016268991114198227
CABLES1,18,0.08915050519150171
AC090772.2,16,0.035192266107868124
AQP4-AS1,19,0.02905325708542943
DSG1-AS1,18,0.001122399736546401
TTR,13,0.1299977607252897
B4GALT6,4,0.01733945904360683
DTNA,2,0.10770311192473833
AC015961.2,14,0.0017157302609222232
MIR924HG,6,0.01288172137384818
LINC00907,4,0.1485454495979088
LINC01478,8,0.004431480356903418
AC091151.5,14,0.0025599277044378466
AC023421.2,25,0.00890694486139382
SLC14A1,24,0.0828736309452939
RNF165,7,0.05623820170498019
ZBTB7C,2,0.04888079946498754
MYO5B,5,0.045740078122083
RAB27B,24,0.03865306034875763
TCF4,8,0.21275967361045472
NEDD4L,11,0.1370590880056358
BCL2,22,0.63283296447896
DOK6,23,0.0579822657689537
ZNF516,6,0.12923081128269032
ABCA7,22,0.0882597289091442
EFNA2,0,0.0025715288383007175
GNG7,6,0.04885867203466913
MATK,25,0.04756009822545396
EBI3,8,0.015683518462812473
TMIGD2,25,0.015459128528655516
HDGFL2,4,0.025465163744170394
SEMA6B,9,0.004977904950932188
ARRDC5,7,0.0664352673520414
PTPRS,9,0.01388461031471376
AC011444.2,9,0.003642948216447316
CRB3,3,0.00048520768208164396
CD70,4,0.012971723612930993
C3,1,0.45505854168600135
AC119396.1,16,0.11611518411467463
AC119396.2,13,0.009851679042117742
MCOLN1,2,0.10846967061600461
FCER2,18,0.0023391520966060094
CERS4,7,0.12401867765176752
PRAM1,21,0.042527906257511267
COL5A3,4,0.033157500452606105
ICAM1,11,0.06817573520281241
ZNF878,0,0.0006273451566732055
IL27RA,20,0.07954831890269154
DNAJB1,1,0.035363159053527105
CLEC17A,21,0.0023718823257684075
ADGRE3,2,0.012275588212015798
ADGRE2,21,0.10355533665420218
HSH2D,23,0.07501134268724291
KLF2,7,0.08736598298040234
NWD1,19,0.0028834785803006665
NIBAN3,10,0.005479929543691806
JAK3,4,0.13661274113649832
PDE4C,5,0.004099202223810488
PBX4,20,0.0824243542230759
AC123912.4,22,0.006122383763605112
ZNF208,24,0.016275361473835546
ZNF98,15,0.0028943778298627697
ZNF492,1,0.0023869666122018776
LINC00662,20,0.08202546903164726
TSHZ3,11,0.03355106684201246
ZNF792,14,0.00359186266738689
AD000090.1,0,0.007590007086275956
HCST,25,0.04905926323113014
RYR1,10,0.04729106070730846
FCGBP,18,0.020621089993772882
PRX,1,0.0037059365860242885
SERTAD3,5,0.004715712766660759
CYP2A7,13,0.08559683333349297
CYP2B6,0,0.1540085269201145
AXL,21,0.14106138561308895
CCDC97,23,0.04031600848143537
LIPE-AS1,15,0.06840351937246628
PLAUR,8,0.04866685862468663
CEACAM20,0,0.0016907180823855631
APOE,5,0.1736815759541046
APOC1,10,0.26358413759504173
RELB,2,0.07181588893465175
GIPR,3,0.014340459415697815
PRKD2,16,0.13899128084941054
C5AR2,9,0.01763978485841609
CCDC114,13,0.0016504118040266604
EMP3,4,0.06982647801865949
AC008403.3,7,0.022768581107732624
SULT2B1,14,0.01502183230858363
FTL,10,0.1883943025578379
FCGRT,2,0.143094222845597
RCN3,8,0.11556936984773633
IL4I1,23,0.012344715835149121
FAM71E1,18,0.0006833567772022995
NKG7,16,0.11593088892078454
FPR3,21,0.0735308097944235
ZNF528-AS1,0,0.027644125655665736
ZNF331,5,0.09116878505537734
CACNG8,5,0.0016826591919401504
LILRB5,2,0.10743262006320563
LILRB2,21,0.04199027094923551
LILRB1,10,0.12199862212805081
NCR1,24,0.06838589500580196
NLRP7,12,0.010291310315107167
NLRP2,25,0.02477358734337512
ZIM2,1,0.0005703835933316319
ZNF530,15,0.0040925279089548215
ZNF497,0,0.005661385913908205
NRSN2-AS1,6,0.01899807490645401
SIRPG,12,0.036694489735399086
SIGLEC1,2,0.1617742586639235
RNF24,8,0.09204918337022092
RASSF2,6,0.06448567269081552
LINC00654,6,0.008236632431038272
PLCB1,20,0.5750132979885317
KIF16B,6,0.1271155962947801
PCSK2,10,0.005802732869184973
SLC24A3,1,0.011297949349131774
RIN2,2,0.14590429209524117
LINC01727,1,0.01154645444609491
CST3,11,0.0350651197209017
LINC01721,10,0.0007697541020651857
SYNDIG1,3,0.0029248024129161264
CST7,4,0.03572079234686603
ABHD12,17,0.12429617360430163
FAM182B,7,0.004096522245803444
FAM182A,14,0.009611115382164607
TPX2,3,0.007280432305631382
HCK,17,0.18819118529796736
C20orf203,14,0.002011979482727968
RALY-AS1,9,0.0017751530916139096
PROCR,13,0.033451478727934955
LBP,20,0.08404130748608506
PPP1R16B,16,0.23076607325039797
TOX2,7,0.09017445366621381
PLTP,10,0.011326589053528614
EYA2,2,0.03316635297485133
SULF2,11,0.06797551265286672
AL353653.1,3,0.0010489557851608652
LINC01524,22,0.02505077603630464
TSHZ2,7,0.27529257919786393
AL109930.1,23,0.039429970911851644
PCK1,1,0.099111817024454
ATP5F1E,23,0.06005334488748283
MIR646HG,17,0.1238255629188876
CDH4,13,0.02124349164568249
SLCO4A1,9,0.006574281345994483
HAR1B,25,0.002498170838586833
ZBTB46,6,0.06102008641299258
ZBTB46-AS1,6,0.0027652632560336253
CU633906.2,20,0.0005006240751975761
FP671120.4,11,0.06871603366298465
FP236383.3,23,0.06343998063235087
AP001347.1,15,0.016953486251971402
SAMSN1,3,0.21589348444901482
CHODL,25,0.041370868545265393
TMPRSS15,0,0.002263295372576977
MIR155HG,0,0.01937581318551418
AF165147.1,16,0.18222371366517545
EVA1C,16,0.12301090938605336
AP000282.1,0,0.006954442719547059
ITSN1,9,0.3118378823276536
LINC00649,22,0.09098460666765504
AF064858.1,9,0.0054416028221258884
DSCAM,2,0.2205580170144961
MX2,17,0.0954056076643589
MX1,8,0.07370126142896564
ABCG1,10,0.10636191461076641
PDE9A,6,0.01877303875903588
TRPM2,18,0.08611013942327321
ADARB1,4,0.11785767573847174
LINC00334,14,0.009592385941100696
PCBP3,18,0.011042052199109744
FTCD,7,0.2941839727823418
BID,6,0.10666232103318996
AC007663.2,9,0.0010345620101081627
SCARF2,5,0.0025322640826803034
YPEL1,16,0.08278619686778058
