"gene","module","score"
"LEF1",17,0.107763662338219
"ELOVL6",5,0.119123011021077
"AC098798.1",1,0.000266075520689234
"FAM241A",24,0.0495135133129598
"NDST3",3,0.223759390224794
"PRSS12",1,0.00120457795798751
"NDNF",1,0.000563817039261522
"TNIP3",25,0.0284268942600554
"AC093916.1",2,0.00812078607151882
"AC109927.1",18,0.0266399145274523
"AC097376.3",8,0.11062119117307
"LINC02432",11,0.0175739134190696
"INPP4B",17,0.429003425993413
"AC139720.1",13,0.0708040265534731
"AC107223.1",5,0.0318330298796972
"AC109811.1",4,0.00108406363235925
"ZNF827",5,0.103838069169502
"AC069272.1",2,0.00592668846034225
"AC002460.2",2,0.0506953931481363
"IQCM",16,0.0184885749356755
"AC023424.3",2,0.0947425653547741
"TLR2",22,0.125814830792702
"PDGFC",11,0.211895600857168
"FNIP2",12,0.204589084194143
"MARCH1",18,0.202526138044574
"SPOCK3",3,0.00490010246554533
"AC068989.1",20,0.00320728568036999
"GALNTL6",10,0.0289043369553039
"AC093801.1",11,0.000515548143410356
"ACSL1",4,0.291156808409189
"FRG1-DT",16,0.0341723716321044
"AHRR",10,0.0052169821110363
"CLPTM1L",24,0.0585709702535139
"LPCAT1",8,0.115781776988627
"AC012640.4",14,0.000894465028850638
"ANKRD33B",16,0.0094978500311822
"ANKH",6,0.330545605023704
"RETREG1",8,0.0720327855531725
"BASP1",12,0.132120394127444
"C5orf17",14,0.0388091879036997
"AC008825.1",16,0.00642349848228916
"LINC02109",7,0.00769696195446258
"PDZD2",14,0.0331658489419528
"AC137810.1",23,0.0170923137875408
"IL7R",13,0.27711202637612
"SLC1A3",9,0.105970424352809
"C9",14,0.129694300186358
"GHR",8,0.475597633557906
"NIM1K",1,0.00761005420088327
"HMGCS1",24,0.0838567868958631
"AC022126.1",15,0.0179575459431138
"ITGA1",23,0.115657170461919
"AC008966.2",14,0.00046914508397911
"GZMK",13,0.0323119744733793
"GZMA",13,0.0871667110593394
"PDE4D",21,0.233794133374969
"DEPDC1B",10,0.00539107204965043
"CWC27",24,0.138169023844178
"ADAMTS6",2,0.0186966380357546
"AC092353.2",11,0.00377212310265421
"FCHO2",3,0.272683706018221
"AC116337.3",15,0.00759622878608967
"GCNT4",26,0.0132594302743294
"S100Z",9,0.0680352236327062
"LHFPL2",18,0.0581587700100589
"RASGRF2",13,0.126133289880432
"VCAN",22,0.082392846300256
"VCAN-AS1",22,0.0144395690964017
"AC109492.1",15,0.00347848536882346
"MEF2C",9,0.194533956879924
"LUCAT1",19,0.0125110216426704
"ARRDC3-AS1",16,0.0483971696346536
"AC124854.1",1,0.00224105938732129
"KIAA0825",17,0.134431969134588
"SLF1",21,0.101908287595233
"MCTP1",9,0.249576053350499
"LIX1-AS1",7,0.043376142719015
"SLCO4C1",8,0.0295166502509536
"EFNA5",5,0.0237360100786891
"TMEM232",7,0.0161436004111624
"CAMK4",13,0.294151230023548
"NREP",7,0.0541666871909096
"EPB41L4A",8,0.0825440246484543
"SEMA6A-AS2",4,0.00204308642291348
"AC008574.1",8,0.00190336644697348
"PRR16",10,0.00633769969074953
"LINC02240",1,0.00750673597192693
"MARCH3",12,0.0455627176445974
"LINC01184",17,0.124200019678346
"CHSY3",3,0.0922494644333108
"MEIKIN",10,0.0193601089299689
"FSTL4",14,0.0030099498459357
"TCF7",17,0.106978437629772
"TGFBI",9,0.0892338911299785
"SPOCK1",19,0.0118428906175872
"CDC25C",19,0.00359180204818102
"NRG2",1,0.00274124676504995
"HBEGF",3,0.00688437269866961
"AC016598.2",2,0.000566114345367032
"PPP2R2B",17,0.269994428032933
"JAKMIP2",5,0.109827954482505
"HTR4",20,0.00215631331767971
"CSF1R",22,0.124486483307925
"CD74",12,0.177891351196447
"IRGM",26,0.00822669801719513
"LINC01933",5,0.00693000291577924
"SGCD",21,0.0467957931251247
"TIMD4",3,0.0489804008891458
"AC010609.1",13,0.0426679966240628
"ADAM19",16,0.110107340149803
"AC091939.1",10,0.000840051425387462
"EBF1",1,0.00619098963185038
"CCNJL",8,0.0177448028804865
"TENM2",8,0.195176014675044
"KCNIP1",18,0.0213045688516245
"SH3PXD2B",3,0.0265999007385753
"HRH2",18,0.0303538529515257
"COL23A1",11,0.0427362164453032
"ADAMTS2",3,0.103798773843746
"LINC01622",19,0.0014797048350238
"SLC22A23",3,0.180636133330188
"AL162718.1",11,0.00167884127619177
"F13A1",22,0.0352682651782385
"BMP6",4,0.00936335974954892
"TXNDC5",9,0.0187137380556591
"PHACTR1",9,0.118441281151831
"GFOD1",17,0.15473339195122
"CD83",12,0.0581277710232552
"AL138720.1",4,0.0212300774943912
"RNF144B",9,0.165762361807189
"MIR548A1HG",6,0.00262358790753338
"AL158198.1",17,0.0220695283551238
"CARMIL1",18,0.142484118046748
"HIST1H1E",16,0.0120027945919012
