"gene","module","score"
"KIF3C",15,0.00227418484823376
"FAM179A",19,0.000709741393920586
"ALK",19,0.00436122408230761
"GALNT14",15,0.00220358836322874
"AC007382.1",12,0.000875877292754334
"CEBPZ",1,0.02750652978836
"SLC8A1",2,0.013761807890064
"ZFP36L2",9,0.0536824061908485
"ATP6V1E2",20,0.0023866683858012
"C2orf61",13,0.00460837648841963
"CALM2",3,0.0781053489931356
"KCNK12",11,0.000832606151884731
"NRXN1",2,0.0296127821116406
"MTIF2",15,0.0183708228600678
"EFEMP1",6,0.0015285746369981
"ANXA4",18,0.112835454270244
"ASPRV1",19,0.000323170440127731
"VAX2",10,0.000337690843439655
"NAT8",4,0.0139319002673148
"MOB1A",1,0.0211968543446484
"LBX2",1,0.00397903341960296
"PCGF1",12,0.0021543042462044
"LRRTM4",1,0.0145527276994273
"LRRTM1",20,0.000312004666801506
"TMSB10",5,0.0842476443868788
"PLGLB1",11,0.00435318919371313
"FABP1",3,0.525897677655128
"DUSP2",16,0.000298206395850021
"FAM178B",3,0.0121132612652359
"ACTR1B",3,0.0163059472601076
"KIAA1211L",13,0.00126253297902876
"MITD1",11,0.0130072918251608
"LYG2",8,0.000743265227014946
"TXNDC9",20,0.0093660425698384
"AFF3",18,0.111666529733709
"TGFBRAP1",10,0.0100696923044845
"NCK2",6,0.0942496995105204
"RGPD3",11,0.00322999731432156
"NPHP1",10,0.00343500207984818
"NT5DC4",16,0.000489766291444321
"CKAP2L",16,0.0117325340308832
"SCTR",17,0.00248902772335511
"ANKRD30BL",6,0.0407876584981319
"LRP1B",11,0.0223606151677954
"ZEB2",2,0.0227222469936952
"RBM43",1,0.00705220514113129
"TNFAIP6",10,0.000406865907519784
"RPRM",21,0.000439578526927156
"KCNJ3",7,0.00670668806178839
"ACVR1C",10,0.0037749236688643
"CCDC148",18,0.0295143734135335
"CD302",3,0.0490419239710248
"IFIH1",15,0.00432720851682056
"KCNH7",10,0.0295981222027138
"SLC38A11",11,0.00992348712246862
"SCN1A",12,0.000920424753025858
"SPC25",6,0.0177005852791226
"LRP2",6,0.00116366229108137
"CCDC173",1,0.0021464201002239
"ERICH2",2,0.000895890709735995
"TTC30A",4,0.00124571878960291
"ZNF385B",13,0.128725073975752
"ZNF804A",6,0.0251064655485505
"CALCRL",15,0.00346405776897382
"GULP1",17,0.0286203317765424
"COL3A1",9,0.0349667448118207
"TMEM194B",19,0.00908873101218463
"STAT1",19,0.0311309431486921
"STAT4",13,0.0178630348191769
"TMEFF2",3,0.00266001993022728
"HECW2",7,0.0283731351090368
"RFTN2",11,0.0684085556368492
"BOLL",12,0.000275551462740824
"SATB2",1,0.0124865586654967
"CLK1",13,0.027572228296824
"ALS2CR11",14,0.00252482507430013
"TMEM237",19,0.00565156380671573
"ICA1L",17,0.0108862828973688
"DYTN",15,0.000220964022425697
"MYL1",9,0.00133055296151451
"DIRC3",11,0.0234819956075204
"IHH",3,0.00404111792693458
"ASIC4",12,0.000490538958908253
"FAM124B",12,0.000326019256242273
"COL4A4",8,0.00160510300359853
"SP110",18,0.0178558528261723
"HTR2B",10,0.000679268579682687
"NCL",4,0.0476947695891581
"KCNJ13",10,0.00168346367839391
"HES6",4,0.00422712686630204
"FARP2",13,0.0674384100578824
"AC131097.4",12,0.000411606729466943
"LRRN1",5,0.00167348486927149
"AC018816.3",20,0.00446179747398793
"CAV3",8,0.000814545339386448
"OXTR",6,0.000482248008349508
"RAD18",14,0.0239961626195723
"THUMPD3",14,0.0216588992096126
"CIDEC",4,0.00042097771376534
"PRRT3",4,0.00178603978823834
"FANCD2OS",8,0.000669985305538472
"GHRL",19,0.0015548902918493
"C3orf83",20,0.00196503158130274
"TPRXL",8,0.000507101625110005
"RFTN1",16,0.00199721187833511
"NGLY1",7,0.0694915036087813
"NEK10",14,0.0160790382088291
"RBMS3",11,0.159773171117771
"GPD1L",4,0.0148473048022669
"CMTM6",2,0.0684497700475918
"EPM2AIP1",7,0.0284261869203724
"SCN5A",12,0.000730146354034372
"SCN11A",14,0.00601791666339086
"TRAK1",7,0.103836590347182
"CYP8B1",3,0.0258918523807857
"POMGNT2",1,0.00431874074424852
"LZTFL1",20,0.00972276826804287
"LRRC2",8,0.00363173659579685
"PTH1R",2,0.00171476434135416
"CDC25A",4,0.00640562533950472
"UQCRC1",3,0.0578438855094652
