"gene","module","score"
"ALX4",1,1
"IST1",1,0.328255831742976
"NUTF2",1,1.65550217338161
"TLE4",1,1.7410006078017
"ZMIZ1",1,0.62030357584082
"AATK",2,1.93144853130723
"ACTR1B",2,1.47402815530306
"ADAM12",2,0.861071316103134
"ADAM9",2,0.0083063451228591
"ADAMTS7",2,0.43936367213569
"AOX1",2,0.473095404563844
"AQP5",2,0.272569201154315
"ARC",2,0.980757545636066
"ARHGEF16",2,0.610906491738479
"ATP12A",2,0.781348336418476
"C15orf59",2,0.538802048819008
"CACNG5",2,0.473398406867515
"CBWD2",2,0.0030501994984567
"CCDC124",2,0.673592369525607
"CCDC60",2,0.661706521130427
"CDH8",2,0.61085138953989
"CENPBD1",2,0.960143110315282
"CHSY1",2,0.539714791019497
"CLCA2",2,2.65033062364944
"CLEC2B",2,0.291695941960221
"CLIC5",2,0.480983004502382
"CTRC",2,0.590672611795769
"DES",2,0.433759772498994
"DNAJC27",2,0.0081486983271405
"DPY19L2",2,0.375127981450343
"EDIL3",2,0.168022899006182
"EPHA8",2,0.495839747013172
"EPT1",2,0.521249982766961
"FAM132A",2,0.721743265867291
"FBXO30",2,0.353917381890531
"FHL5",2,0.210451650301204
"GAS8",2,0.721343816000547
"GFPT2",2,0.404502595071983
"GJA5",2,0.455189164118724
"GRM4",2,0.303159336195424
"HCK",2,0.449337739889724
"HENMT1",2,0.129670732700216
"HS3ST1",2,0.707194237589302
"HS3ST3A1",2,2.30166360323205
"IKZF3",2,0.471580431679172
"IRX5",2,1.58632649742757
"KCNJ5",2,0.788464127064323
"KLF13",2,2.77134530790798
"LEF1",2,0.677592326548768
"LPO",2,0.447362063187694
"MADD",2,0.546476063870546
"MGAT5B",2,0.44712757142198
"MGP",2,0.471903001260909
"MMD2",2,0.689735547577065
"MSANTD1",2,0.30653025874952
"NDP",2,0.935458873421752
"NEK5",2,0.333869919872144
"NMBR",2,1.03847331361159
"NPAS1",2,0.778702555918452
"NRN1",2,0.784865020214662
"NTNG2",2,0.742318890296229
"NUP98",2,0.637399520243919
"ONECUT3",2,1.69813685848431e-05
"P4HA2",2,1.69687470336554
"PCDH17",2,0.173744639742623
"PCGF5",2,0.47697025919803
"PLBD1",2,1.12426771811885
"PPP1R27",2,0.444278202022305
"PRRX1",2,0.38888169555034
"RASGEF1A",2,0.998710815574618
"RASGRP1",2,0.415939431333056
"RET",2,0.90512228125075
"RFX8",2,0.79397660019337
"RIC3",2,0.811480612226615
"RNF208",2,0.567001364321047
"RRS1",2,1.03334636565133
"SELL",2,0.424472547415738
"SLC27A3",2,0.882663471531997
"SLC27A4",2,0.491993199417194
"SLC34A1",2,0.458128340615751
"SLC38A9",2,2.03445310126447
"SLC5A4",2,0.549055515391637
"SMARCD3",2,0.507152402004172
"SMOC2",2,0.385418722527532
"SPEG",2,0.429836485803391
"SPTLC2",2,3.73828199700467
"STX1A",2,0.53627393643562
"SUPT16H",2,1.2568400090306
"SYCP2",2,0.201472570544989
"SYNGR3",2,0.458029271822013
"SYT10",2,0.670766476513156
"TAC3",2,0.39755869674129
"TAGLN3",2,1.60543205083443
"TBL2",2,1.19002694418018
"TEX36",2,0.702836904590217
"TMEM255B",2,0.603707306119937
"TONSL",2,1.22167474985002
"TRABD2B",2,3.33421575282965
"UBAC1",2,0.55001481480807
"UBE2O",2,0.734996937162494
"UGT2A1",2,0.438693572657142
"USP44",2,0.679857608056207
"VAT1L",2,0.571576564989277
"WDR17",2,0.313315929760527
"WDR75",2,0.0152183070573335
"ZFAND2A",2,1.44221603994731
"ZNF17",2,0.652031659284898
"ZNF430",2,0.540618540319828
"ZNF487",2,2.43014393300348e-08
"ZNF511",2,0.177945552979483
"ZNF549",2,0.415284732791506
"AKAP1",3,3.21460996707687
"C4orf48",3,0.834080947444379
"CCDC148",3,0.847901137733887
"CDKN1B",3,0.280218307669061
"GOLIM4",3,0.41540826957673
"MYL3",3,0.153517711506223
"NOC2L",3,0.266113408058645
"NUDT18",3,0.449114695608863
"SUMO3",3,1.19574467723431
"ZNRD1",3,0.538281302253467
"ATAD3B",4,1.66440756031662
"CD1C",4,0.104301958897064
"CRISP3",4,1.30155187196598
"HPSE2",4,2.54736411257882
"MS4A4A",4,0.575191112840578
"PITX2",4,0.760789151299833
"POC1B-GALNT4",4,1.46195394510981
"SRF",4,1.3260244408016
"ZNF468",4,0.529031282681587
"B4GALNT4",5,0.675190969226828
"CASQ1",5,0.408333017111255
"CEACAM21",5,0.768328175113944
"ETNK2",5,0.885135777996301
"GRIN2B",5,2.11505837716715
"KNDC1",5,0.753652707320786
"LSP1",5,0.829597272740247
"MAB21L2",5,2.69848538664387
"MYEOV",5,0.555903740964805
"NDUFS2",5,1.27917965873897
"PTMS",5,2.48274081158082
"SCD",5,1.05367676562521
"STMN4",5,0.96084566121653
"TFAP2A",5,0.772521023485265
"ACTRT3",6,0.948415073465772
"AP5B1",6,1.45455028698721
"B4GALT4",6,0.848904509742888
"BCL2L14",6,1.43902780803762
"BEST3",6,1.3590892918179
"C7orf25",6,0.931267152363141
"CBWD5",6,0.444379393417803
"CHRNA2",6,0.503398185840462
"CLCN3",6,0.835858201219828
"CLEC4F",6,1.09013317776744
"CNTN6",6,0.925687601288704
"COX20",6,0.513338295380489
"CPSF3L",6,1.64047094974488
"DCUN1D3",6,0.754416131906109
"DECR1",6,0.671084990296654
"DSG3",6,0.855055528843949
