"gene","module","score"
"BAZ2B",2,0.0745198891402673
"USP34",2,0.068434678474695
"HNF4G",2,0.068944127000961
"MBNL2",2,0.0718376036035469
"INVS",2,0.064422637851814
"DHRSX",2,0.0671621253296908
"ANK1",12,0.0990448923129527
"ATRNL1",2,0.0730429404966335
"FGGY",2,0.0677015956778774
"FAM65C",12,0.10884461602309
"ABCD3",2,0.0692096883140192
"HS2ST1",2,0.0711948243415324
"ERC1",2,0.0706147306328878
"RGS6",12,0.101972661476161
"CSF3R",2,0.0675651261930609
"BAIAP2L1",2,0.0677100838887869
"GLDC",2,0.0648927764429265
"MED13L",2,0.0680411758262249
"RAPGEF5",2,0.0667095420716995
"SVEP1",4,0.104354485296969
"NAV2",2,0.0706369713068282
"RBM6",2,0.0701489692882809
"FBXO17",2,0.0673669258324574
"CDKAL1",2,0.0713503896310791
"ZCCHC11",2,0.069103017697515
"CLYBL",2,0.0662457002817607
"SLC25A37",12,0.0953136644714896
"SERF2",1,0.0995104313260688
"DSN1",6,0.0932561995121677
"PROM1",3,0.0796310973259798
"AGAP1",2,0.0718383712472478
"STMN1",13,0.108307975753016
"MID1",11,0.0727054847915234
"ARHGEF10L",2,0.0664015676583457
"PFN1",1,0.0984852514864467
"STAT4",3,0.0733970987181835
"H1F0",1,0.0971301663250071
"KANSL1",2,0.064260202626439
"ANKRD17",2,0.0696881261719943
"MPP7",4,0.0885334089819246
"CERS4",2,0.0678998468696932
"MKI67",5,0.102793290673432
"MNAT1",2,0.0641335111095523
"STRN3",2,0.0658108791872817
"CMTM8",2,0.0688249565307296
"TMSB10",1,0.0957669099859547
"COL27A1",2,0.069428985686242
"COL3A1",19,0.106455576348228
"SFXN5",2,0.0660652129688465
"C20orf194",10,0.0689469202392351
"SYNE1",2,0.0690248878450211
"GPX4",1,0.0936062909675467
"PRDX3",1,0.0922386913557698
"PDLIM5",2,0.0680219466800379
"FAM214A",2,0.0589367407536807
"APBB2",2,0.0655711984841368
"SLC8A1",8,0.0968032114107094
"ANKRD30BL",1,0.106345593085498
"NF1",2,0.0672798213489656
"CST3",1,0.102088369170899
"ZNF609",2,0.0690170447300087
"PTMS",1,0.0912368377494882
"MSRA",2,0.0700416957037796
"HSPB1",1,0.0971425946743921
"DCDC1",2,0.0647870535116471
"ITCH",2,0.0669526837226518
"FANCI",6,0.0906127284285333
"GTSE1",5,0.0867155387750948
"ASGR2",1,0.0815358406305619
"C21orf58",6,0.0806750755723449
"EEF1A1",1,0.0931088734223643
"PGRMC1",1,0.0939143408811815
"MLXIPL",2,0.0653595844535353
"NHSL1",2,0.0624657780259335
"PCSK6",2,0.0658846642783139
"GHR",2,0.0668518785704347
"PLEKHG1",7,0.0638228131053832
"HPN",2,0.0667463564362002
"NUPR1",1,0.0956640979108573
"DENND1A",2,0.0640156926620976
"ANKS1B",3,0.0706199529074412
"TROAP",5,0.0843180656982164
"STAU2",2,0.0666477299362967
"CFL1",1,0.0970305596601547
"SCN9A",2,0.0610394156041663
"NRXN1",8,0.0844542606205921
"DOCK5",2,0.0642182822019754
"PLEKHA7",2,0.0593373199663818
"RREB1",2,0.06232684430607
"RUNX1T1",8,0.10936392023993
"SAMD12",3,0.0877307617592513
"EHF",3,0.0677029690994909
"TSPAN9",2,0.0597970679928954
"CEP152",6,0.0689293383619317
"GSTP1",1,0.0876815421099717
"KRT8",1,0.0878696292387781
"RALGPS2",2,0.0651293107648283
"GRAMD2",4,0.0625906977978458
"CADPS2",2,0.0607313585642831
"SIGMAR1",1,0.0943122047272697
"PPARG",2,0.0628200716303869
"PRDX2",1,0.0837789149264471
"DHRS7",1,0.0856257227212013
"KDM2A",2,0.0628078462144182
"STARD13",2,0.0632920805339737
"GLUL",1,0.0885007554888489
"TANK",2,0.0628081822730844
"CNNM2",2,0.0568192296736199
"TNRC6B",2,0.0670616232732895
"GC",1,0.0732430541643265
"CACNB2",7,0.0611030716900239
"CYP4A11",1,0.0814810465557399
"GRK5",7,0.0619884282577979
"PDIA4",1,0.0907328744233352
"H1FX",1,0.0914938617542598
"HIBCH",2,0.0571611249089385
"DYM",2,0.0605692243722977
"RARRES2",1,0.0844654727552957
"LRRTM4",8,0.0841047036972958
"CNKSR3",2,0.0562848738894636
"NSMCE2",2,0.061947355017829
"FXYD2",1,0.0795212125465812
"SUPT3H",2,0.0567138804783806
"CHD9",2,0.0603978583371025
"PHLDB2",2,0.0593034275486751
"KNG1",1,0.0735900921772475
"KIF13A",2,0.0561854274092039
"R3HDM1",2,0.0604309861637831
"BRCA2",6,0.0817669072203369
"TNRC6A",2,0.062428831683074
"MLLT4",7,0.0619096565047705
"MEMO1",2,0.0598273583520218
"CDK13",2,0.061122934337857
"ECHDC2",2,0.0579269244862682
"FBXO11",2,0.0546682308205663
"CKAP2L",6,0.0807064154288974
"DLGAP5",5,0.0998351193739338
"ACYP2",2,0.0560596153929257
"UPB1",14,0.0555723580888407
"SEMA3C",3,0.0791545591068012
"VTI1A",2,0.0604552237161851
"CERS2",1,0.0754745807428658
"NKAIN2",12,0.0854628026976266
"MICU1",2,0.0564366731479429
"XYLB",2,0.0614609336157077
"WDR59",2,0.0560433819806203
"RBM47",2,0.0562019509434267
"EFEMP1",4,0.0438047433166308
"CA5A",7,0.0584804268774678
"MYO1B",7,0.0583688594263546
"CD302",1,0.0871453084908297
"UBA52",1,0.0835656225952678
"FBXL7",11,0.0595506428323232
"GPBP1L1",2,0.0592827657421911
"SND1",2,0.0628977664020318
"PAN3",2,0.0584632298623133
"PDSS2",2,0.0595657515569527
"MORC4",4,0.0852143843093938
"RPRD2",2,0.0570143202825505
"OSBPL9",7,0.0573408515668771
"ZRANB3",9,0.0621830592775255
"WHSC1",6,0.0654891976321918
"FTO",2,0.0587080161635231
"TBC1D22A",2,0.0579708486802404
"IDI1",1,0.068125490920404
"TMEM199",1,0.0840461041909968
"DCAF6",2,0.0591098796486806
"APP",3,0.0734830431616412
"CD164",1,0.0811058303165055
"SDC1",1,0.0816397285041992
"BRCA1",6,0.0786936582046295
"ECH1",1,0.0787007533359246
"CBR4",2,0.056406456752241
"NKTR",7,0.055287438983734
"CBFA2T2",2,0.0602998417613584
"COL1A2",19,0.092016658729974
"TMEM176A",1,0.0809853183614604
"EPC1",2,0.057831817891546
"SGOL2",5,0.0651842069917072
"RHOBTB1",4,0.0694168028781011
"GAMT",1,0.074876120454112
"ISYNA1",3,0.0779557918779764
"HIBADH",2,0.0566145662181311
"MAP1B",8,0.0845433303249425
"SEMA6A",3,0.0659969417522309
"TICRR",5,0.0606828878650707
"IL1RAPL2",4,0.0698832328944623
"HELZ",2,0.0554501099433628
"CYP3A7",1,0.0639540129870709
"HSPA5",1,0.0851944308804663
"EFCAB11",6,0.0667677999945961
"HSP90AA1",1,0.0787816822035828
"FTH1",1,0.0764399850055101
"NEDD4L",10,0.0520873868921156
"PARPBP",5,0.0708542214205114
"RAD18",6,0.0699514354111717
"C2orf48",6,0.0605122593130327
"EBP",1,0.0761566369373946
"PRKD1",15,0.0652457156971047
"CEBPA",1,0.0736496279369829
"GRIP1",4,0.0765517067361375
"MIS18BP1",5,0.0662759080371861
"CASC5",5,0.0632261343364932
"EEF1B2",1,0.0728891925431805
"SLC44A3",3,0.0589018645029696
"TPX2",5,0.0740657243884699
"SMC4",5,0.0663981332352815
"LSAMP",8,0.0691579369840067
"CLIC6",3,0.0607835259622745
"SLBP",12,0.0672344732642418
"ATP1A1",3,0.0741114508870752
"FAM178B",20,0.0924376654250909
"PCDH9",3,0.0616529931564048
"LRP2",4,0.0985915065441169
"LDB2",8,0.0679538163349224
"SLC41A2",3,0.0678210194340236
"HSP90AB1",1,0.0738746807187243
"PRDX1",1,0.0765806108013508
"CLASP1",2,0.0518149235644655
"SPRED2",2,0.052557235469822
"LIMCH1",8,0.0616334079318542
"ATAD2",6,0.0565864221764486
"HINT1",1,0.0699663057965374
"SERPINF1",1,0.0680750799235746
"CENPI",6,0.0656661708172166
"EPB41L4A",3,0.0701956855115385
"PKP4",9,0.053156438544779
"CDK5RAP2",11,0.0501676933423911
"C2",1,0.0670136684065915
"RBL1",6,0.0657507225626548
"ZNHIT1",1,0.0668011390926243
"SLC44A5",8,0.0740778115902379
"COLEC12",4,0.0732433678577279
"COX6B1",1,0.069846386661949
"APBA1",14,0.0568040967052915
