"gene","module","score"
"PTPRG",1,0.138252097048093
"MYO1E",2,0.159276416403738
"PARD3B",2,0.162316758971352
"ITIH5",3,0.175411573198964
"TENM1",2,0.155510254078449
"PRR4",2,0.158258513168297
"HAL",2,0.159174406005522
"WNK2",1,0.149936525483712
"SOX4",1,0.153531605781147
"MAML2",1,0.149849575939611
"APOC1",5,0.14401653322487
"RELN",3,0.133631110133381
"MT1G",5,0.135704934334478
"RBP4",5,0.1359965414977
"TSHZ2",4,0.12791179386519
"VTCN1",3,0.0978825272948601
"VTN",5,0.148197503526046
"FAM155A",3,0.112195546031739
"PDE3B",2,0.14288500119969
"PLEKHA5",4,0.14046241213883
"STAT4",1,0.109079289695019
"AGMO",2,0.142806387693735
"ASPM",8,0.193010182108984
"APOLD1",8,0.168341421313594
"HNF1B",1,0.110776755170841
"FGB",5,0.131701025980889
"APCDD1",3,0.134084156497889
"LPP",2,0.140330496260055
"SLCO1B3",2,0.13454086390716
"PROM1",3,0.122930250783106
"RERE",4,0.1240271628582
"TOP2A",8,0.157037049632812
"PARD3",4,0.125453271654508
"MT1E",5,0.126565454389866
"CDK14",2,0.130330803370995
"FARP1",1,0.112092684071912
"SLIT2",3,0.126204536793602
"ROBO1",2,0.130033908933623
"SHANK2",2,0.112541413640827
"STAR",16,0.134557429652433
"DAPK1",2,0.116998624202867
"DAB1",2,0.121264146247809
"PLCB1",2,0.125770841874147
"VIM",1,0.105708016043905
"AUTS2",4,0.11848086379099
"CYP17A1",16,0.120910712818329
"MBD5",4,0.119535494322335
"SYNE2",3,0.111537509560622
"SEMA6A",3,0.115156862049451
"TF",5,0.11113058411063
"SOX5",2,0.114665048635632
"CLU",18,0.101192644409822
"DHCR24",5,0.110706146636698
"L3MBTL4",4,0.105716192216242
"SEMA3C",3,0.111541991620011
"NCKAP5",2,0.108970466626287
"TTC28",2,0.114385340386125
"GPHN",2,0.113306763277453
"SLC22A25",2,0.109177925681701
"FGA",5,0.102232818155921
"SEPP1",5,0.106232226389643
"SLC41A2",1,0.0974959873813711
"UTRN",4,0.105356630790163
"PLD1",1,0.10161236120758
"ITPR2",2,0.115905301449812
"MAML3",4,0.090827616469519
"TTR",5,0.0984787811685902
"SLC17A1",2,0.108765613372568
"SH3D19",2,0.105183080148675
"DPYS",2,0.103511482835994
"IGFBP1",19,0.0877587980357401
"PPP1R9A",1,0.0928117117094275
"SNTB1",2,0.102178200045022
"DEPDC1",8,0.132404317677576
"ABCB11",2,0.106568637755682
"SIK3",2,0.107291743528673
"TCF12",4,0.0947556019681784
"CUX2",1,0.111572217758806
"SLC2A9",2,0.0993722559916618
"RPLP1",5,0.0997089410765533
"PSD3",2,0.0979055716061416
"CTNNA3",2,0.0992943264337616
"C7orf10",2,0.104732668643608
"SMYD3",2,0.0953462793742556
"PDE5A",3,0.0977191353764212
"MTRNR2L12",16,0.136682556767366
"INADL",4,0.093084825070381
"NEDD4L",1,0.0862439765246623
"DPP10",2,0.0953102635057764
"BRAF",4,0.0929038371730953
"BTBD9",2,0.0990384941878143
"PLCXD2",2,0.0998393717677053
"ADK",2,0.0978681995737961
"SIK2",2,0.0940961008637892
"MKI67",8,0.107094010617409
"ITIH2",5,0.0897555897371472
"PTPRM",2,0.0972240841286441
"AQP1",3,0.0856669329115646
"NRG1",6,0.0933908339687466
"KIRREL",1,0.0717882289865027
"EHBP1",2,0.0936621746955506
"UBE2E2",2,0.0951044402564472
"EHF",3,0.0674764331753784
"AKAP13",2,0.0914499404257841
"APOB",5,0.0871160665899182
"MEIS2",6,0.0896017115842975
"ATXN1",4,0.085037364419841
"ANK1",11,0.0991836635118163
"RRM2",8,0.109647257192193
"LDLRAD4",2,0.0882513975811873
"ROBO2",6,0.0844421037614209
"NPAS2",3,0.0837131311223803
"MT1H",5,0.0780204676309245
"H2AFX",8,0.107232061000511
"CUX1",4,0.0842643955112469
"NR5A2",4,0.0802951384761649
"SOX6",6,0.0883541129003256
"PCCA",4,0.0810046709349381
"MXD3",8,0.0950123292485703
"AGT",5,0.0780364999549695
"RGS6",11,0.0879760045225998
"G6PC",10,0.0823894744499828
"NFAT5",4,0.0811040393836397
"ZHX2",2,0.0817626066969456
"DOCK4",4,0.0808277536667881
"ZFAND3",4,0.0823995467003123
"TBC1D5",4,0.0869486579501735
"EGFR",2,0.0830601728094416
"ALCAM",6,0.0764941130529972
"CENPE",8,0.0891589348103864
"A2M",5,0.0787732815527348
"HNF4G",4,0.0777960507852501
"MACROD2",2,0.082160967325947
"SPATS2L",4,0.0770577597843349
"H2AFZ",8,0.0997575975847141
"APOH",5,0.0773785335186878
"R3HDM2",4,0.0770264681894815
"SOGA2",3,0.0782534582102585
"DNAH14",4,0.0809584001955762
"DLK1",5,0.0776295839658303
"SLC4A1",11,0.0904125089231564
"LURAP1L",1,0.0724057247130714
"BAZ2B",4,0.0734842699579486
"ONECUT1",6,0.0723622452540616
"TTYH1",1,0.0777545940278173
"FABP1",5,0.0717409279551732
"IGF2BP2",4,0.0734053938177787
"STMN1",8,0.0797951779603808
"ZSWIM5",6,0.0752033887248221
"PEBP1",5,0.0758112017758519
"TCF7L2",6,0.063066805196657
"PCSK5",1,0.0623236582975017
"WWC2",6,0.0703335574828654
"EXOC4",6,0.0681591379886825
"MSI2",6,0.0683856904758497
"C4orf19",6,0.0691031902324393
"ATP1A1",3,0.0695185442939146
"FGG",5,0.0653080225407364
"NF1",6,0.0680675072194789
"PBX1",6,0.0688802162431245
"LYPD6",3,0.0549537157705938
"SGIP1",6,0.0722221813024911
"SCD",5,0.0665632869739542
"ARL6IP1",8,0.0670107073086063
"UNC13A",10,0.0754806239502727
"PTK2",6,0.0718859362402617
"FGFR2",1,0.0642347944124233
"DUSP16",10,0.0606512999146592
"TUBA1B",8,0.0705025387992588
"CENPF",8,0.0738718054727145
"COL1A1",16,0.0813866034470204
"CAMK2D",6,0.0672518334750563
"SERINC5",6,0.0626832424117586
"C3",5,0.0613811456909716
"TSPAN5",11,0.0686807764891928
"CYP19A1",19,0.0622157290422034
"COL27A1",6,0.0619841412035716
"ACSM1",3,0.0424153992672072
"GRK5",10,0.073274745920231
"DIAPH3",8,0.0840250771872075
"HBM",11,0.0689838459193465
"CDC25C",8,0.0790235980975784
"FCHSD2",6,0.0603736131961446
"ITIH1",5,0.0618586984458935
"VWA8",6,0.0590505322754106
"KCNU1",15,0.072543649147835
"SORBS1",6,0.0610799852699008
"THSD4",3,0.0502612728740077
"CTSD",5,0.0552627117665581
"ACSS2",10,0.0608587416515203
"MT2A",5,0.0568410015039272
"PCNXL2",3,0.0500809971711998
"CLIC6",3,0.0608352243137033
"IGFBP7",16,0.0646576749339177
"RASSF6",3,0.0650732270747681
"SHROOM3",3,0.0587885895189249
"FBXL7",7,0.0611819320267587
"INSR",6,0.0578799812576874
"APOM",5,0.0579389911581313
"SH3RF1",1,0.0508847653587932
"CKAP2L",8,0.0691987947695214
"ITGB8",3,0.0537600242097883
"PRKD1",1,0.0578941668721437
"FAM65C",11,0.0644136652680162
"SRGAP3",15,0.0646675641674388
"NOL4",19,0.0616870698066074
"ZCCHC11",6,0.0580391733469057
"IL32",18,0.0639677041727588
"EPB41L4A",9,0.0715535828002541
"INVS",6,0.0579572286174202
"CADPS2",6,0.0518571253528054
"NUMB",6,0.0512416270533169
"RTKN2",8,0.068261678748858
"STAG1",6,0.0550220574237019
"COL3A1",16,0.057893801011728
"MACF1",6,0.0520177587580123
"SLC1A1",3,0.0368433683457301
"TUBB",8,0.054644831057155
"HLA-B",16,0.0647040165785598
"PLEKHA7",7,0.051388132681589
"ERC1",6,0.0503842526599026
"NAV2",7,0.0527471851740388
"SCTR",3,0.0469834089641026
"WDFY3",6,0.0492581311457912
"ARID1B",6,0.0513347370656412
"CNKSR3",6,0.0469833870945603
"RFC3",8,0.0714506277618434
"FOSB",3,0.0404944556228751
"TPT1",5,0.0497806630069756
"HN1",8,0.054573412391531
"IGFBP3",16,0.0654572588516888
"ZFP36L2",18,0.0482230997273745
"ACSL4",10,0.0441558647825402
"MBNL1",7,0.0504652764131294
"N4BP2L2",6,0.0499762022402248
"PCDP1",1,0.048327455555603
"CP",19,0.0518137473636303
"HRG",18,0.045808528710649
"S100A4",5,0.0528366890733943
"PRAP1",5,0.0473298680303649
"DCN",16,0.0506226371636616
"CLDN10",9,0.0521374258316409
"WWP1",6,0.0490207418012307
"BCL6",17,0.0419045141586408
"JUND",5,0.0511875334869045
"GAPDH",5,0.0486193247642788
"SAMD12",3,0.0605613899764293
"FAM160A1",7,0.0413259885879762
"ACAD11",10,0.0460120492853131
"HMGCS1",19,0.0447014128425104
"EPHA6",3,0.0418350344129122
"RPLP2",5,0.0472300120339868
"KRT8",5,0.044843622689177
"MACC1",3,0.0593670980220893
"TOX3",7,0.0484791144681909
"ATXN10",7,0.0440982498608267
"DOCK5",7,0.043582318592188
"SPAG5",8,0.066036113293684
"NBEAL1",7,0.0447193257498979
"ZNF609",7,0.0471133900768983
"FOXM1",8,0.0515292681404224
"AHSP",11,0.0514000490201271
"SPNS2",3,0.0448773763290074
"MBNL2",7,0.0418704239136172
"KIFC3",7,0.045696414167545
"COL2A1",5,0.0425530802605785
"TM7SF2",5,0.0438354149428106
"RFWD2",6,0.0376743777701118
"ASGR2",5,0.0411352829261109
"EEF2",5,0.044196883851001
"RFTN2",7,0.0437268934937841
"BRE",7,0.0438968264656107
"ZDHHC14",7,0.0423368750476974
"PFN1",5,0.0444953756981715
"DUSP9",5,0.0409006731260399
"SCN9A",7,0.0451718406525604
"SERPINC1",5,0.0401368418438883
"MGMT",10,0.043684223743281
"ZSWIM6",7,0.0441828995096425
"ARID4B",7,0.0451880807949663
"DCAF6",7,0.0442046374010975
"FECH",11,0.044303753538472
"NIPBL",7,0.0436848659321598
"RALGAPA2",7,0.0395928332898746
"RBM47",7,0.0417425239898334
"ARHGAP24",7,0.0432569273293522
"ALDOB",5,0.0417069763881441
"KIFC1",8,0.0589353161677508
"FAM214B",8,0.0399039886594248
"MAP4",7,0.0408833453272071
"HBZ",11,0.0429273074855254
"ACYP2",7,0.0371399006131659
"SH3BP5",16,0.0488751832532883
"EPS8",12,0.0370100048829749
"SERPINF2",5,0.0391823086818393
"VTI1A",7,0.0381724009990431
"CERS4",10,0.0399451535941653
"TMBIM6",5,0.0396399906480198
"MT1F",5,0.0413965199557259
"UPK1B",9,0.0430988306474966
"PABPC1",5,0.0385798451695162
"ACTG1",18,0.0386378201920774
"NEK2",8,0.0504388542079806
"EGFLAM",10,0.0383804880786338
"RFX7",7,0.0439393092435875
"ARID5B",7,0.0372182765622997
"KIF18A",8,0.0497822152811114
"RASAL2",7,0.0422315315740088
"SLC25A37",11,0.0411015994927672
"LMF2",19,0.0327147091726077
"CSF3R",10,0.0378646634916735
"GLS2",10,0.0376272743711962
"HMBS",11,0.0435377818653253
"FTH1",19,0.0373429238905398
"KANSL1",7,0.0372555236485943
"GC",5,0.0361839158389225
"BHMT",10,0.0337355658566364
"FAT3",9,0.0340612031376422
"NUSAP1",8,0.0413397918579694
"PRELID2",12,0.0385665146846796
"PEG10",5,0.0392366547133753
"MLXIPL",10,0.0377058712505077
"EXOC6",7,0.0373082449097863
"GSN",5,0.0358136518926564
"HPN",10,0.0383882463472744
"CDK13",7,0.0386857661203654
"TMCC1",7,0.0358332186236161
"FASN",5,0.0372444905971861
"P4HB",5,0.0377276017830718
"CYP3A7",19,0.0348808617880987
"ATP1B1",9,0.0382468654266013
"RPN1",5,0.0350286805259754
"ZNF280D",7,0.0346743273997533
"FKBP8",11,0.0359002631742595
"PSAP",5,0.0359739812016526
"CACNB2",10,0.0383404395686021
"SETBP1",7,0.0336007772475504
"NRP1",7,0.0329034525597041
"SOS1",7,0.0340133647838628
"ZNF407",7,0.0373052775021031
"SRPK2",7,0.0336818780075001
"PPP2R1B",15,0.0350438835478727
"ACO1",10,0.0340380480547218
"SMURF1",10,0.0316308385300512
"ZNF704",7,0.0380720921802999
"UST",10,0.0344368306153358
"TMSB10",18,0.0353072385003969
"AFMID",10,0.0370932971812285
"LOXL4",18,0.0396360464330796
"TFDP2",7,0.0326324340637134
"EIF4G3",7,0.0347079622825934
"SULT1C2",10,0.0365205469477574
"CA8",11,0.0497784129851711
"DTYMK",8,0.041765749307469
"TMEM97",5,0.0324420988024898
"GLG1",7,0.0323590209122335
"MAP4K3",7,0.0342445042542127
"EPB41L2",7,0.0329673339798448
"MAGI2",7,0.0322168306601296
"CLDN4",9,0.0507552512874194
"AL590714.1",5,0.0338923341306793
"DHRSX",10,0.0328018348041782
"DIP2C",7,0.0325725973682199
"ZMYM2",7,0.0317557631940996
"YIF1A",5,0.0306114822563578
"CD63",5,0.0320106731225767
"SLC38A11",9,0.028306810462158
"CCRN4L",10,0.0324281308911186
"TNKS",12,0.032301543094327
"CFHR1",5,0.0335504593034822
"EML4",7,0.0333546947958692
"ERBB2IP",7,0.0302790456859032
"ZNF846",7,0.0308553991319003
"HBB",11,0.0303219437636884
"ZNF292",12,0.033130694764725
"NBEA",7,0.0316396248397273
"CASK",7,0.0295140034114176
"HAMP",5,0.0298401111822134
"METTL7A",5,0.0311984278816952
"KANK1",10,0.0296865078252578
"BIRC5",8,0.0327834260319768
"ANKIB1",7,0.0324387731726753
"GPATCH8",12,0.0293202537861854
"POGZ",12,0.03018711016954
"MKL2",7,0.0308997877708056
"BPTF",12,0.0307678653520726
"AMN",5,0.0288682913354754
"H1FX",5,0.0299379862444563
"GPR137C",12,0.0296246236208395
"CYP3A5",15,0.0298631200362947
"KHSRP",5,0.033251462651176
"PKP4",7,0.0295657690263386
"SPATA13",12,0.0289131874028313
"SLC7A2",17,0.030301031819201
"GATM",5,0.0300265161788356
"SERPINA5",5,0.029593425517926
"SULT1E1",10,0.0248680363234271
"SCLT1",8,0.0312381976610459
"NKAIN2",5,0.03061585779423
"FADS2",5,0.0301794539741833
"ARID2",12,0.0310658611205211
"CYTH3",18,0.01613021753975
"AZGP1",5,0.0276847305048386
"PTMS",5,0.0288690007930843
"B2M",5,0.0283352980649738
"CYP4F3",15,0.0271598193979191
"RACGAP1",8,0.038966787717031
"DMXL1",12,0.0291797937741008
"TFRC",11,0.0299863787853098
"DOCK1",12,0.0312798516293697
"FNDC3A",12,0.0267909645881135
"PHIP",12,0.0294236169020535
"KIF14",8,0.0316463478881768
"CALR",5,0.0267834415724626
"MAP2",9,0.0233561014142939
"USP34",12,0.0270252421877957
"UBA52",5,0.0270297959882291
"NPC2",5,0.0265916024475618
"FADS1",5,0.0269318976313338
"MYL6",5,0.0278929170240587
"NLK",12,0.0273616350101834
"MYBL1",8,0.0247467016730522
"PPP6R3",12,0.0259149379542341
"CEP112",12,0.0273047599750736
"SERPING1",5,0.0225149621251151
"FTCD",10,0.0256056614878551
"TST",5,0.0259649947886215
"AGO3",12,0.0256334945455239
"ZKSCAN1",7,0.0239682843313612
"FBXO11",7,0.0266860618115732
"DOPEY1",12,0.0278308038994509
"KIF4A",8,0.0272787639807343
"RPLP0",5,0.0246713539002981
"RASSF9",9,0.0273843907808794
"PFKFB1",15,0.0263766165993997
"AHCYL2",7,0.0270897686829992
"BMPR1A",12,0.0248326435644789
"HPX",5,0.0238301920471071
"KIAA1211",12,0.0294381146710119
"SLC22A9",17,0.0261447493478264
"RARRES2",5,0.0256671124465725
"HERC4",12,0.0268576810108574
"SPAG16",12,0.023304912818428
"POR",15,0.0233417720375189
"AMDHD1",15,0.0262251009536783
"SENP6",12,0.0252653243533661
"EHMT1",12,0.0271455625533304
"FBXL20",13,0.0244446693777176
"FLRT2",9,0.0259832621455205
"GAMT",5,0.0246752163799099
"NPEPPS",12,0.0240753301991285
"MED13",12,0.0242371899294478
"ATF7IP",12,0.0229802880668111
"TRAPPC9",12,0.0253805063070864
"TPX2",8,0.0282008969696268
"USH1C",3,0.0136815843741263
"HS3ST5",9,0.0293382774441544
"RDH11",5,0.0241447627448439
"ADAMTS12",16,0.0362051119248136
"PPP3CA",12,0.0247639981559887
"SPARC",16,0.0244744159044731
"TMEM176A",5,0.0238858323213954
"SVIL",13,0.0249334653879418
"CAPN12",10,0.023555240412491
"SPC24",8,0.0273155268781631
"PRKRIP1",12,0.0237196567732083
"ZFHX3",12,0.0238131319381119
"NSD1",12,0.0248206599235642
"SERPINA4",5,0.0245249910700185
"SLC17A4",13,0.0231605467330453
"IGSF11",5,0.0205242538958131
"SEC31A",10,0.0207299714863306
"PRDX2",11,0.024121334735364
"ST14",9,0.0269251994419189
"NRIP1",12,0.0217031652702025
"NCAPD2",8,0.02975957427872
"KMT2C",12,0.0218997612607604
"FDPS",15,0.0214968675807906
"TFCP2",12,0.0221332007419009
"SMC4",8,0.0235564355828406
"KCNJ15",9,0.0165888024822755
"LCOR",12,0.0234631439734778
"FANCC",12,0.0219630676572562
"EFCAB6",14,0.0229018537203058
"RAD54B",8,0.0304756501172744
"PITPNC1",12,0.0227791460367544
"DZIP3",13,0.0210910389169471
"UGGT2",12,0.0221635678855523
"NINL",12,0.0207203575981748
"CAMSAP2",13,0.023797579865202
"IDI1",5,0.0199812039813728
"SYCP2",14,0.0191715253862512
"PRDX3",5,0.0207967682224898
"SLC2A1",11,0.0221090839117565
"GPX3",5,0.0221235664317967
"CACNA1D",12,0.0205469835452752
"KIF20B",8,0.0243559231802743
"UBAP2",13,0.0242218251572939
"ANKRD12",13,0.0208614194944174
"FBXW11",12,0.0193576090765517
"ASXL1",12,0.0208655349943943
"CLASP1",12,0.0218837645583067
"C16orf62",13,0.0246774316869442
"MT1X",5,0.0203711810554766
"RERG",9,0.0171096543884788
"MICAL3",13,0.0229411645826875
"KCTD7",12,0.0189565470467879
"AURKB",8,0.0270936677538112
"C2",5,0.020197188946451
"COX6B1",5,0.0192684828498016
"NDRG2",5,0.0182471335340781
"KNG1",5,0.0205545415975159
"RAPGEF6",13,0.0204887246593698
"MZT1",8,0.0259147345381695
"RAB10",13,0.0228212791727964
"WAC",13,0.0228414286788831
"ITIH3",5,0.0212017852534713
"PPDPF",18,0.020821151485371
"FAM83B",9,0.0287684405571905
"ZNF586",13,0.0207156239443647
"IQGAP3",8,0.03352502619052
"SERPIND1",5,0.0201830178749841
"PAPD4",12,0.0211846402813061
"ACTN4",18,0.0207179005441107
"BSG",11,0.0209041648649269
"DDT",5,0.0186050925613225
"GRAMD1B",18,0.0177028155888627
"SDR42E2",5,0.00991801609909577
"FAU",5,0.0204292308347007
"JARID2",13,0.0219984301097856
"SSR4",5,0.0184022193154406
"ALAS2",11,0.0199647700082989
"SPTB",11,0.0215119776118356
"H1F0",5,0.0202021108018048
"GAS2L3",8,0.0221159182097883
"DLG5",14,0.0187144588705249
"PIAS1",12,0.018262858443038
"DHCR7",5,0.0193715841552604
"ATF5",5,0.0191739835155018
"SPATA6",13,0.0172666726148411
"SERPINA6",5,0.0177599601799168
"CTD-2616J11.11",15,0.0209008321041288
"SPTA1",11,0.0201149381821029
"KIF18B",8,0.0248812259184834
"GJB1",5,0.0197731021979184
"GNB2L1",5,0.0188420038615228
"TMEM176B",5,0.0181409007618103
"COX7C",5,0.01784053856025
"TRAIP",8,0.0171468381320573
"UGT2B10",5,0.0190724904746278
"SMC5",13,0.0212255495414529
"HINT1",5,0.0180906928314715
"COL1A2",16,0.0205542469056532
"KIAA0319L",13,0.0187992708988803
"RRBP1",5,0.0190289966241713
"CDH2",13,0.0177896977520153
"THADA",13,0.0191457509152288
"ID3",8,0.0212781729353977
"SASH1",12,0.0184623495055363
"ZNF254",13,0.0186311642735064
"AGPAT2",5,0.0175245771280424
"PEAK1",12,0.0180493252338079
"SPATA5",13,0.0196909028095113
"TPI1",5,0.0190798665798
"PRDX1",5,0.0179364024810603
"ETFB",5,0.0177442150510173
"WDPCP",12,0.0171182188553807
"CFL1",5,0.0185949733247235
"FXYD1",5,0.018155786790535
"CSNK1G3",13,0.0198032174726778
"MYO9A",13,0.018005302172823
"CCDC152",5,0.0193053928402017
"GLO1",5,0.0181709876747921
"UBE2E3",13,0.0168192254680796
"CADPS",9,0.0186222937994365
"MND1",8,0.0261027934346022
"ZNHIT1",5,0.0169892419412035
"C8orf47",14,0.0171411844500896
"ALDH6A1",5,0.0174306769287635
"TMEM117",12,0.0175209442760854
"SDC1",5,0.0183506639876414
"BRIP1",8,0.0191073646872542
"RERGL",14,0.0154034529626639
"SLC25A33",15,0.0197041182869738
"GLUL",5,0.0175712115482941
"CASR",9,0.0275853608417141
"AL117190.3",15,0.0154153268527292
"CDCA8",8,0.0190096180290949
"CCNB1",8,0.0204352949969577
"IGFBP2",5,0.0156309307797272
"HSP90AA1",5,0.0187677974746867
"MAP1B",18,0.0188904481500263
"CD36",11,0.0194966371975849
"NCAPG",8,0.0243356429565235
"RP11-321N4.5",13,0.0170263618921005
"EEF1B2",5,0.0159469372174512
"HNRNPA1",18,0.0176594618697324
"TMEM199",5,0.0166127009261177
"ELP2",15,0.0180705426340521
"C1orf172",9,0.0148766812559402
"CFLAR",13,0.0160660752080784
"VEZT",13,0.0166787048436989
"LRIG3",13,0.0158575419389847
"PTMA",11,0.0171938177869639
"UROD",11,0.0177711211426886
"TSEN2",13,0.017115047842655
"PPM1H",13,0.0158095229849475
"HRSP12",5,0.0147358424234227
"NEMF",13,0.0143833740260437
"NUPR1",5,0.0159998797227812
"CTSB",5,0.0166543884629055
"TUBB4B",8,0.0168610446600591
"GLUD1",5,0.016844442111687
"C12orf4",14,0.0160871745552493
"UBB",5,0.0160675874424968
"QPRT",5,0.0165423909362185
"SERPINA11",19,0.0173804975373827
"RGN",15,0.0153470369196496
"IGDCC3",14,0.0163723204038983
"RBM26",13,0.0161854949477523
"CST3",5,0.0167189590289479
"CCNT2",13,0.0172519548324259
"CMSS1",13,0.0184197939297851
"COL4A2",9,0.0159202558815861
"RNF38",13,0.0157053494233495
"NUF2",8,0.0188394869752959
"LMNB1",8,0.0191430347330885
"PTPN12",13,0.0154718889384538
"RBMS2",13,0.0156720149067328
"CDCA3",8,0.0224528496559861
"TGOLN2",5,0.0165067360637901
"CREB1",13,0.0165115052036278
"F2",19,0.0159731649553641
"UBE2Q2",13,0.016480087130145
"F12",5,0.0146528964334486
"ABCA6",17,0.0136632966872486
"SERPINF1",19,0.0158165944467365
"SCN11A",14,0.0114810773558151
"CFH",17,0.015620524961348
"SPATA7",14,0.0156964024791568
"DDX17",13,0.0145907522586553
"KDELR1",18,0.0163426697858599
"CHD2",13,0.0142612960590556
"UBE2C",8,0.0162183587923162
"GSTA1",5,0.0146135727467028
"ARHGEF39",8,0.0227367597136755
"S100A6",11,0.015888805711586
"HKDC1",13,0.0165393950629897
"MAT1A",5,0.0145973394365047
"WHSC1",8,0.0174177939345083
"CCDC14",13,0.015499822810362
"B3GALT1",9,0.021345657828769
"PBRM1",13,0.0148194199932363
"MCU",13,0.0154967271753874
"DBI",5,0.0147216146785699
"PRR11",8,0.0174170282917117
"CPOX",11,0.0152400584810923
"CDKL5",13,0.0167321915995807
"GYPB",11,0.0161953852108712
"RGS3",8,0.0140734613792453
"HIST1H4C",8,0.0158607855411035
"F10",5,0.0136197131457085
"TNIK",13,0.013856544305218
"KPNA2",8,0.0208176400299727
"CENPP",8,0.0193207604944449
"KDM4B",15,0.0139735356489505
"PRC1",8,0.0165172459653321
"EBP",5,0.0142539341699772
"MARCKS",18,0.014015912295068
"RNF165",14,0.0166936798863815
"PALM2-AKAP2",15,0.0128310251124013
"ACTB",18,0.0142643474179798
"IGSF1",5,0.0132106817441906
"GTSE1",8,0.0175721498358571
"SLC2A13",13,0.0136815526956386
"OAZ1",11,0.0143943546893416
"ITM2B",5,0.0147418473448531
"COA3",5,0.0137105962608122
"TAS2R14",13,0.0155890643557856
"ABCC1",9,0.0155922170077366
"OSBP2",11,0.0148243106385407
"AKAP10",13,0.015056638714684
"SERPINA3",5,0.0150577088316769
"LRRFIP1",14,0.01379451741018
"TGFBI",5,0.0125723897733769
"NDC80",8,0.0157136872784306
"MZT2B",5,0.0135005600157702
"BLVRB",11,0.0151177286720387
"APLP2",5,0.014488489113372
"FAM213A",5,0.0145203170097371
"WNK4",17,0.0152988922643758
"SPATA6L",14,0.014263232629914
"H3F3B",5,0.0145433726156022
"LPGAT1",14,0.0136352915505638
"MSMO1",19,0.0130989622425936
"INHA",16,0.0185330670391044
"CCNA2",8,0.0168402591508788
"GYPA",11,0.0129973596737166
"TAF3",13,0.0141494916583278
"RNF4",13,0.0146390317697204
"ORMDL3",5,0.014138906414393
"ARHGAP11B",8,0.0151634178471013
"GCHFR",5,0.0119089218220665
"SERPINH1",18,0.0145923653117378
"CDK1",8,0.016715413928794
"GYPC",11,0.0140982779431261
"ANLN",8,0.0153175386928527
"HMMR",8,0.0164926741140585
"MAP7",13,0.0134630598241539
"SUSD1",14,0.0122189419735476
"CELF2",16,0.0156284051207529
"BTG1",18,0.0132171748746145
"NOTCH2NL",13,0.0147370210935039
"ATAD2B",13,0.012252651396591
"EIF4A2",18,0.013781545879702
"MYL9",16,0.0136478074061762
"PAFAH1B1",13,0.0134128760826699
