343,1,0,0,0,0,0,0,0,0,0
347,0,1,0,0,0,0,0,0,0,0
352,0,0,1,0,0,0,0,0,0,0
350,0,0,0,1,0,0,0,0,0,0
344,0,0,0,0,1,0,0,0,0,0
346,0,0,0,0,0,1,0,0,0,0
348,0,0,0,0,0,0,1,0,0,0
351,0,0,0,0,0,0,0,1,0,0
349,0,0,0,0,0,0,0,0,1,0
345,0,0,0,0,0,0,0,0,0,1
