"gene_name","module","kME"
"GREB1L","brown",0.258323723484926
"CACNB2","brown",0.258261976744131
"ONECUT2","brown",0.25769283141719
"SORCS2","brown",0.257465559051524
"G6PC","brown",0.257002811712117
"PLEKHA5","brown",0.256829880627847
"GPT2","brown",0.25648827193078
"TPST1","brown",0.256121371102571
"DRAIC","brown",0.255676742219159
"UGT2B4","brown",0.255601107530176
"FETUB","brown",0.255552411033899
"CLU","brown",0.2547381672875
"ACOX1","brown",0.254322917143492
"FASN","brown",0.25425488929806
"LINC02015","brown",0.253885448070824
"AFDN","brown",0.253270267467005
"SEC16B","brown",0.252936794632313
"VTN","brown",0.252567224644952
"ITIH3","brown",0.251696360845558
"AL512662.2","brown",0.251457133970977
"SLC6A13","brown",0.250860728587961
"BCHE","brown",0.25077580457368
"SCN8A","brown",0.250463635463449
"PLXNB1","brown",0.249466200170143
"CCDC198","brown",0.249066473876858
"AC113414.1","brown",0.248719526820201
"ALAD","brown",0.248612743026538
"PPFIBP1","brown",0.248560952127431
"SLC17A1","brown",0.248301863949382
"CYP4F12","brown",0.247999654626035
"GRAMD2B","brown",0.247290738898666
"PROZ","brown",0.247239390754301
"DIXDC1","brown",0.247220885038146
"EPS8L2","brown",0.246995152831077
"ENTPD5","brown",0.246519118490205
"KCNN2","brown",0.246335857268651
"SLC10A1","brown",0.246330896449169
"KHK","brown",0.246270092831718
"PGM1","brown",0.245988062972673
"GRAMD1C","brown",0.245191607905263
"ZNF385D","brown",0.245065656493637
"PACRG","brown",0.244722376534537
"HSD17B13","brown",0.243983607357431
"CFHR1","brown",0.243411858536874
"NCAM2","brown",0.243322955160897
"F7","brown",0.243203807694993
"MIPOL1","brown",0.243160014261334
"RNF152","brown",0.242916784222304
"HPGD","brown",0.242774706087474
"ASPG","brown",0.242591010601732
"MASP2","brown",0.242570948177852
"FABP1","brown",0.242479445979195
"CCNT2-AS1","brown",0.242350682224921
"KANK1","brown",0.24204250527362
"DCXR","brown",0.24188900589012
"GATA4","brown",0.241729829329909
"HDHD3","brown",0.241728385821187
"GNAO1","brown",0.241505364554009
"CYP3A43","brown",0.240994453259422
"CACNA1D","brown",0.240695673135295
"MYH14","brown",0.240206460043334
"CEP70","brown",0.240112746634966
"TNS2","brown",0.239913183686061
"SLC25A27","brown",0.239773236537606
"DCDC1","brown",0.239491945610657
"LBP","brown",0.238469138375494
"ACAA1","brown",0.238270908404469
"KIAA1671","brown",0.237670307658256
