"gene_name","module","kME"
"SETD7","turquoise",0.0985013503624005
"SSR1","turquoise",0.0984958409153262
"TMEM101","turquoise",0.0980093216231767
"TNFAIP8","turquoise",0.0978559982979293
"GCLC","turquoise",0.0978458846839555
"DMXL1","turquoise",0.0977563917064158
"C10orf118","turquoise",0.0975015127781314
"SCD","turquoise",0.0973165838306616
"NFIL3","turquoise",0.0973019691294507
"SQSTM1","turquoise",0.0970906504435169
"CDK8","turquoise",0.0968102097309945
"PTP4A1","turquoise",0.0967601662351339
"LNX1","turquoise",0.0966812839215125
"TMEM56","turquoise",0.0964767447607233
"ALG3","turquoise",0.0962647354996831
"ATP13A2","turquoise",0.0961858446857337
"CTDSP1","turquoise",0.0958345385545103
"ERICH1","turquoise",0.0953710964233547
"GNG5","turquoise",0.0951942368341809
"SIL1","turquoise",0.0951925340486807
"ATP5G2","turquoise",0.0951556614346307
"STT3A","turquoise",0.0950875608313238
"UBE2J1","turquoise",0.0947582483018279
"RHOD","turquoise",0.0945414352027787
"RAB3D","turquoise",0.0943224129890068
"IGF1R","turquoise",0.0943129235262232
"TMEM163","turquoise",0.0942625137554797
"STX5","turquoise",0.094242494006269
"MAN1A2","turquoise",0.0938870212754638
"POLR1D","turquoise",0.0938602532225919
"ELF1","turquoise",0.0938532384787012
"RALY","turquoise",0.0938067229553459
"MUC6","turquoise",0.0938055814516321
"ARHGEF19","turquoise",0.0937384704021504
"ARL5B","turquoise",0.0935211674810112
"TCEAL8","turquoise",0.0933025024118051
"CNBP","turquoise",0.0930466689993796
"MCFD2","turquoise",0.0929343537409785
"ZNF98","turquoise",0.0929228161516145
"ZNF710","turquoise",0.0927552218143569
"F11R","turquoise",0.0926532140619223
"PARP1","turquoise",0.0922760418257709
"PKIB","turquoise",0.0922271054622934
"SEC63","turquoise",0.0919242786684816
"GALNT3","turquoise",0.0917549615557158
"AUP1","turquoise",0.0916786479584939
"LPCAT3","turquoise",0.0914883270210667
"EIF3H","turquoise",0.0914279040936268
"CCDC25","turquoise",0.0910835151693485
"EIF3L","turquoise",0.0908189949104728
"PDGFA","turquoise",0.0902554937548121
"HPSE2","turquoise",0.0902199801520058
"MGAT5","turquoise",0.0900107172837195
"FOXA3","turquoise",0.0897409008295677
"MIA3","turquoise",0.0896776118653772
"KANK1","turquoise",0.089514112547577
"SELK","turquoise",0.089322346838057
"ARHGAP24","turquoise",0.0892657801494312
"TMED7","turquoise",0.0892555847872768
"MANF","turquoise",0.0892446590668433
"EDEM2","turquoise",0.0892338612499428
"COBLL1","turquoise",0.0888754680648324
"EIF3E","turquoise",0.0888521779023865
"KHSRP","turquoise",0.0888360155632678
"COPG1","turquoise",0.0886836996317531
"DNAJC4","turquoise",0.0884932357520613
"RAB1A","turquoise",0.088203973288972
"INSIG1","turquoise",0.0880503642965498
"ALG2","turquoise",0.0878952234433852
"ZFP91","turquoise",0.087877989127118
"SRSF9","turquoise",0.0874903054256346
"PWWP2B","turquoise",0.0874039333716358
"ATXN1","turquoise",0.087262762197249
"LIMS1","turquoise",0.0872503521192345
"TNS1","turquoise",0.0872497676913538
"UGGT1","turquoise",0.0870373865675062
"PTGFRN","turquoise",0.0869063986103218
"UAP1","turquoise",0.0865807787090379
"GTF3A","turquoise",0.0860924225100493
"CUTC","turquoise",0.0857488900425143
"CHMP4C","turquoise",0.0856724160379766
"SEC11C","turquoise",0.0854472348644203
"EIF3J","turquoise",0.0853843711646688
"CRTAP","turquoise",0.0852524962653943
"VCP","turquoise",0.0852476812695508
"HIST1H2BD","turquoise",0.0849945856523866
"ARL1","turquoise",0.0848517739129425
"SAMM50","turquoise",0.0847996446896022
"DNASE2","turquoise",0.0844285081644467
"PRSS12","turquoise",0.0844132495570068
"OSBPL2","turquoise",0.0841131377440107
"COPE","turquoise",0.0841023679346981
"CTBS","turquoise",0.0839549770073303
"EIF3D","turquoise",0.0838819590518328
"KCNK3","turquoise",0.083822140076972
"DNASE1","turquoise",0.0834041381540634
"ERP44","turquoise",0.0833784562221076
"RFC1","turquoise",0.083182033481853
"ALKBH7","turquoise",0.0831634645309988
"OSBP","turquoise",0.083125904910452
"ARCN1","turquoise",0.0828919105608118
"TMEM39A","turquoise",0.0828842277830624
"GOLPH3L","turquoise",0.0826160511285963
"GCA","turquoise",0.0821893715822804
"BCAP31","turquoise",0.081694465625817
"LTA4H","turquoise",0.0816126603440082
"TMEM9","turquoise",0.0814550037764273
"CAMKMT","turquoise",0.0813751566761711
"CALR","turquoise",0.0812261712793474
"DLGAP4","turquoise",0.0811615106174213
"PPP2R2D","turquoise",0.0808997616739861
"TXNDC11","turquoise",0.0806926889596799
"INSR","turquoise",0.0802792212311153
"JTB","turquoise",0.0801515728553847
"STXBP5","turquoise",0.0801080674417979
"LFNG","turquoise",0.0800225818690001
"FGD6","turquoise",0.0798917238236056
"DENND4A","turquoise",0.079844803410739
"P4HA1","turquoise",0.0798351584023991
"TXN2","turquoise",0.0795119626469087
"ACADVL","turquoise",0.0795001515477795
"GLTP","turquoise",0.0794883025591288
"MAPK13","turquoise",0.0792059348711123
"PDXK","turquoise",0.0788425448914141
"TERF2","turquoise",0.0785358112410856
"ELL2","turquoise",0.0784577977833401
"SND1","turquoise",0.0784490391666609
"EIF3I","turquoise",0.0784480432522343
"PGM1","turquoise",0.0782904494087527
"ADCK3","turquoise",0.0782314870752872
"MZT2B","turquoise",0.0781825764057459
"ZBTB7C","turquoise",0.0779544963127373
"ARRB1","turquoise",0.0776243063331985
"CNNM1","turquoise",0.0775935707070614
"SAFB2","turquoise",0.0766327471610876
"HEXB","turquoise",0.0765644096336354
"IDH1","turquoise",0.0765378666469621
"PLP2","turquoise",0.0763789853310554
"ZFC3H1","turquoise",0.0762246238492103
"COA3","turquoise",0.0760095797097204
"DERL2","turquoise",0.0759974976664064
"DAD1","turquoise",0.0759816847758432
"BHLHE40","turquoise",0.0757667765173521
"SEC23B","turquoise",0.0755691091498876
"MRTO4","turquoise",0.0752466354665975
"TMEM64","turquoise",0.0750399880659079
"ESRP1","turquoise",0.0748336009010829
"C1orf27","turquoise",0.0743743900816908
"TLE4","turquoise",0.0742996245482888
"EIF1","turquoise",0.0741546444987841
"CDV3","turquoise",0.0741179720023063
"CSNK2A2","turquoise",0.074003615713303
"ADIPOR2","turquoise",0.073883664566707
"TRIM5","turquoise",0.0737819215186594
"ZNHIT1","turquoise",0.0737199156904876
"PPP1R15B","turquoise",0.0736540666443947
"YIPF5","turquoise",0.0736475017211406
"AMT","turquoise",0.0735091614387645
"PDLIM5","turquoise",0.0734135238503155
"SACS","turquoise",0.0732142247165999
"STIM2","turquoise",0.0731964065283565
"HSP90AB1","turquoise",0.0729685592166286
"TMED4","turquoise",0.0729249013700527
"DDX18","turquoise",0.0728870254071916
"SLC38A2","turquoise",0.0726766853747933
"TRIP11","turquoise",0.0723341354454463
"EIF5B","turquoise",0.072239677916738
"GDI2","turquoise",0.0721628574112088
"SRP68","turquoise",0.0718963176731888
"SLC20A2","turquoise",0.0717308142548262
"GLO1","turquoise",0.0716715996040734
"ARFGAP1","turquoise",0.0714389464864511
"ZSWIM6","turquoise",0.0713797606382816
"SLC31A1","turquoise",0.071334259493761
"JAGN1","turquoise",0.0709922501424376
"APRT","turquoise",0.0708868437827505
"ETS1","turquoise",0.070871268171971
"PHLPP1","turquoise",0.0708445437213066
"HEATR1","turquoise",0.0706081660490283
"NXN","turquoise",0.0705676125001022
"PLEKHA2","turquoise",0.0704490126303156
"ALG5","turquoise",0.070244876328934
"SEPT2","turquoise",0.0700869185862965
"PRKAR2A","turquoise",0.0699978270989021
"P2RX4","turquoise",0.0699749114843803
"EIF3B","turquoise",0.0699717968397232
"PLOD2","turquoise",0.0698832268614726
"CISD3","turquoise",0.0698583438806221
"SPTY2D1","turquoise",0.0698133462387939
"AKAP1","turquoise",0.0697859471244862
"ERGIC2","turquoise",0.0697358945773296
"HBP1","turquoise",0.0695706696822085
"MOGS","turquoise",0.0695232693656373
"SPINT2","turquoise",0.0692980153731403
"PNPLA2","turquoise",0.0691796285128394
"CCDC34","turquoise",0.0691732691650814
"MPP7","turquoise",0.0691226019816737
"IDE","turquoise",0.0690372303247889
"NPC1L1","turquoise",0.0689946993650763
"CHCHD2","turquoise",0.0687562502232455
"RAD23B","turquoise",0.0686993567021124
"UFM1","turquoise",0.0686248008338328
"NR2F6","turquoise",0.0685841352479915
"TMEM167A","turquoise",0.0685623115822775
"WDFY1","turquoise",0.0684650695951973
"EIF5A","turquoise",0.0681192535123281
"UBE2H","turquoise",0.0678831409749544
"PCMTD1","turquoise",0.0678357993141548
"ATP5D","turquoise",0.0676313960456079
"ACAA2","turquoise",0.0675621958006487
"SDF4","turquoise",0.0671106807534117
"ERP29","turquoise",0.066974988658912
"CRY1","turquoise",0.0669645709773194
"RB1CC1","turquoise",0.0669022594491568
"CECR2","turquoise",0.0667968713533534
"SLC19A2","turquoise",0.0667949633266621
"FKBP14","turquoise",0.0665550700399343
"ACAA1","turquoise",0.0665528910758868
"SNTB2","turquoise",0.0663596144848755
"PRRG3","turquoise",0.0662312012339912
"ABCF3","turquoise",0.0661252995533678
"NET1","turquoise",0.0660891818690748
"TCN2","turquoise",0.0659418529089577
"MBOAT7","turquoise",0.0659343750833943
"RDH11","turquoise",0.0657189593422564
"ALAD","turquoise",0.0656507818041658
"DDRGK1","turquoise",0.0655398917414419
"BRI3BP","turquoise",0.0652722119591341
"RGS3","turquoise",0.0652424134473572
"RAI14","turquoise",0.0651276833807958
"PSAP","turquoise",0.0649561309178578
"PACSIN3","turquoise",0.0649026258344567
"PYCR1","turquoise",0.0648497969240024
"TOMM20","turquoise",0.0644930533340192
"EI24","turquoise",0.0644899929330509
"COASY","turquoise",0.0644407557947928
"PSME1","turquoise",0.064104811915005
"COMTD1","turquoise",0.0638842158667309
"DNAAF2","turquoise",0.0637987863639841
"SEC13","turquoise",0.0636069094496461
"IQCB1","turquoise",0.0635716011945712
"EIF4EBP2","turquoise",0.0635376331896067
"SGSM3","turquoise",0.0635356587221534
"FKBP4","turquoise",0.0635184152791877
"TM9SF2","turquoise",0.063473325050261
"MIDN","turquoise",0.0634111089559287
"PSMA4","turquoise",0.0632694730985373
"CNOT11","turquoise",0.0632657948125321
"ZNF444","turquoise",0.0631862423034788
"GRAMD4","turquoise",0.0629208325118888
"CNIH1","turquoise",0.0627898570733408
"BCKDK","turquoise",0.0627618822765523
"YIF1A","turquoise",0.0626605686382254
"STARD10","turquoise",0.0626562162469869
"TESC","turquoise",0.0626314632953766
"PPIA","turquoise",0.0625669177084704
"MAOA","turquoise",0.0622555947528842
"MPLKIP","turquoise",0.0620499580952745
"ZNF423","turquoise",0.0619938809738995
"EIF4G1","turquoise",0.0619216464327183
"HMGCR","turquoise",0.0616891961975009
"NCLN","turquoise",0.0615835703310932
"UFL1","turquoise",0.0614804813059395
"SLC25A1","turquoise",0.0614469384657614
"PIGM","turquoise",0.0614063031212385
"ALDH18A1","turquoise",0.0613682092402585
"RNF128","turquoise",0.0613491711060481
"SH3GL1","turquoise",0.06126973954494
"COPB2","turquoise",0.0612475469724025
"ATP5I","turquoise",0.0608248256179954
"CHCHD5","turquoise",0.0607635650988884
"FIS1","turquoise",0.0605024748897471
"ZNF787","turquoise",0.0604623821253847
"ERAP1","turquoise",0.0604098757272644
"RDX","turquoise",0.0603554072187023
"PFDN5","turquoise",0.0601308991960708
"CASP6","turquoise",0.0598652512516663
"MVD","turquoise",0.0598144718077851
"SGMS2","turquoise",0.0598022656211518
"NOL7","turquoise",0.0597373133391074
"PPM1H","turquoise",0.0597179673321375
"SEMA5A","turquoise",0.0595713655175738
"IGF2R","turquoise",0.05956004565784
"ARFGAP3","turquoise",0.0594831259570887
"AKT1S1","turquoise",0.0593274811901976
"SLC35A3","turquoise",0.0591938278393654
"CREB3L2","turquoise",0.05914101356121
"SUPT4H1","turquoise",0.0590025643009241
"GNL3","turquoise",0.0587922485604477
"URM1","turquoise",0.0587813628556439
"ETV6","turquoise",0.0586876577008536
"ARAF","turquoise",0.0586402440747199
"DPM3","turquoise",0.0583794879685376
"DAZAP1","turquoise",0.0583216167475186
"CAPZA1","turquoise",0.0579297261630135
"NIPAL1","turquoise",0.057884927750097
"PLEKHG3","turquoise",0.0576382471566829
"METTL7A","turquoise",0.0575798396551929
"GOLGA5","turquoise",0.05732504636815
"SEC11A","turquoise",0.0571493124750277
"RRP12","turquoise",0.0570483252179187
"PPA1","turquoise",0.056979957055366
"PCBP1","turquoise",0.0569748899726001
"CCNG1","turquoise",0.0568742850993025
"IGBP1","turquoise",0.0567238494901267
"FAM53C","turquoise",0.0565847859171375
"LRRFIP1","turquoise",0.0563509507055558
"PTPN3","turquoise",0.0563062139902398
"ERLIN2","turquoise",0.0560804002844455
"TNFAIP1","turquoise",0.056052614210147
"SLC25A23","turquoise",0.0560430705876105
"IPO5","turquoise",0.0559447130532761
"RAB13","turquoise",0.0558960326020254
"PGRMC1","turquoise",0.0556187443050916
"DNPH1","turquoise",0.0556183288614695
"CEP85L","turquoise",0.0555781046699996
"GOLIM4","turquoise",0.0555588567902753
"DDT","turquoise",0.0555010980994358
"ANKRD50","turquoise",0.055393505034067
"USP6NL","turquoise",0.0553815560114785
"COX16","turquoise",0.0553499490445255
"SLC39A7","turquoise",0.0551719327739635
"UBXN4","turquoise",0.055057561118973
"CTSD","turquoise",0.0549086755021705
"SKIL","turquoise",0.0548979250676798
"C19orf60","turquoise",0.0548832837997592
"ATPAF1","turquoise",0.0548173691466962
"KIAA0368","turquoise",0.0547029924065638
"TMUB1","turquoise",0.0546784234439448
"VKORC1","turquoise",0.0545738034315258
"TMED1","turquoise",0.0543176000895799
"PSMB7","turquoise",0.0541791629839291
"CAT","turquoise",0.0541334265786456
"EFCAB14","turquoise",0.0541028734752633
"MYEOV2","turquoise",0.0538476144990933
"UBE2V1","turquoise",0.0537067856089512
"EBAG9","turquoise",0.0535980078119847
"PTER","turquoise",0.0535950000495453
"APH1A","turquoise",0.0535290965579079
"ALG12","turquoise",0.0532638809796336
"TRIOBP","turquoise",0.0531619434412735
"PLCE1","turquoise",0.0531296357063638
"NFKB1","turquoise",0.0530197285313001
"SPCS1","turquoise",0.052991014348232
"ARHGEF38","turquoise",0.0529218553039701
"ZCRB1","turquoise",0.0527445929043662
"AKR1A1","turquoise",0.0526803788049241
"POLDIP2","turquoise",0.0525253758805379
"IL6ST","turquoise",0.0525123149973254
"GNPTG","turquoise",0.0525000755192021
"NME4","turquoise",0.0523527155063733
"ACBD3","turquoise",0.0521633516088496
"TPP1","turquoise",0.0520184581204812
"NUDT14","turquoise",0.0518507639694174
"IGFALS","turquoise",0.0517289186191697
"MAST3","turquoise",0.0515203587413218
"PFN1","turquoise",0.0515197656290957
"TMEM223","turquoise",0.0514062614366587
"MGMT","turquoise",0.0513684417685601
"PTDSS1","turquoise",0.0513056961994454
"G3BP1","turquoise",0.0510758719301762
"DPM1","turquoise",0.0509481786871
"H2AFJ","turquoise",0.0508420203853806
"CBX4","turquoise",0.0508400191795297
"EIF1AX","turquoise",0.0507560452812558
"UXT","turquoise",0.0507353389493716
"SH3D19","turquoise",0.0506832038414337
"CCNL1","turquoise",0.0506169353525892
"MAST4","turquoise",0.0505783755447482
"MAPKAPK3","turquoise",0.0504267312443729
"UBB","turquoise",0.050284916245512
"GPS2","turquoise",0.0502785477140388
"CYP7B1","turquoise",0.050171792800417
"ANAPC16","turquoise",0.0501613332360107
"ERO1L","turquoise",0.0501269138170611
"PSMA2","turquoise",0.0499956095001694
"DHX32","turquoise",0.0499883683976974
"USO1","turquoise",0.0499653377712761
"PPP1CC","turquoise",0.0499560123131365
"EPN1","turquoise",0.0498296402996625
"YME1L1","turquoise",0.0497949389922288
"C11orf31","turquoise",0.049761169671046
"KIAA0355","turquoise",0.0497566377380669
"PIGQ","turquoise",0.0496836450828669
"PA2G4","turquoise",0.0496068936981264
"ARFIP2","turquoise",0.049499580830663
"BOD1","turquoise",0.0494800028516463
"TFG","turquoise",0.0493540126801054
"TAPBP","turquoise",0.0493518713865228
"ARMCX3","turquoise",0.0493472422930137
"SSU72","turquoise",0.0491493778482967
"BET1L","turquoise",0.0490791177701905
"KDM3A","turquoise",0.0487668039513761
"C11orf54","turquoise",0.0486987160484367
"SUMF2","turquoise",0.0486617239827497
"RAB4A","turquoise",0.0485660662444214
"QARS","turquoise",0.0484974341720248
"CYB561","turquoise",0.048448335918289
"EIF4B","turquoise",0.0482740831208162
"GRHPR","turquoise",0.0482145922555404
"ACO1","turquoise",0.0481026869116037
"CHMP3","turquoise",0.0480689387595268
"AP3S1","turquoise",0.0479645445484732
"ANKRD30BL","turquoise",0.0479552194878152
"MBD2","turquoise",0.0477666435423033
"SPCS2","turquoise",0.0477566064804607
"TRA2B","turquoise",0.0476414786396674
"SRSF3","turquoise",0.0475881321013635
"TOMM7","turquoise",0.0474710970148075
"MIS18BP1","turquoise",0.0474381419621358
"HNRNPUL1","turquoise",0.047429963341561
"PRICKLE2","turquoise",0.0473805537027737
"FAHD1","turquoise",0.0473496282503255
"GTF2F1","turquoise",0.047329543900153
"NUBP2","turquoise",0.0471821684348151
"PPP1R14B","turquoise",0.0471753819720108
"CYFIP2","turquoise",0.047100657572188
"COPB1","turquoise",0.0470058127919244
"HMGA1","turquoise",0.0468852434210622
"CTDSP2","turquoise",0.0464904082045211
"WBP2","turquoise",0.0464426633144141
"SRSF2","turquoise",0.0464382038962397
"ATF5","turquoise",0.0464338530320271
"PDK2","turquoise",0.0464283841569199
"PPP1R15A","turquoise",0.0462483435830955
"TIMM10B","turquoise",0.0462095339505511
"SORBS3","turquoise",0.0461305097492072
"ALDH6A1","turquoise",0.046112084689623
"GFPT1","turquoise",0.0459352350996237
"C14orf1","turquoise",0.0458189632641374
"DNAJC2","turquoise",0.0456978862088218
"SEMA4B","turquoise",0.0456334902508464
"SLC35A4","turquoise",0.0455586883254119
"SYNGR2","turquoise",0.0454270745857619
"CRK","turquoise",0.0453285148342841
"NRBP1","turquoise",0.0453276897443008
"CRELD2","turquoise",0.0449154535001221
"ETF1","turquoise",0.0448324312954189
"CDC37","turquoise",0.0447984300473769
"SEC14L1","turquoise",0.0445807342506645
"ILF2","turquoise",0.0445517310874952
"C11orf57","turquoise",0.0444537772534675
"WDR45B","turquoise",0.0441964437213018
"ADNP2","turquoise",0.0441106572136824
"TBRG1","turquoise",0.0440434662375425
"RUVBL2","turquoise",0.0438946922625431
"EPRS","turquoise",0.0438933238950951
"MAN2B1","turquoise",0.0437953402769938
"PSMB1","turquoise",0.0437121260894792
"GANAB","turquoise",0.0436624572668875
"TIMM13","turquoise",0.0436099306011577
"TRAPPC1","turquoise",0.0434616356250743
"ZC3H15","turquoise",0.0434577329978501
"FAM96A","turquoise",0.0434081178457321
"SNRPE","turquoise",0.0432703868199721
"PBX2","turquoise",0.0432374540593742
"COPZ1","turquoise",0.043187095858607
"BEX5","turquoise",0.043043485364882
"FBRSL1","turquoise",0.0428732118696219
"GDE1","turquoise",0.042607584541069
"SLC35D2","turquoise",0.042365367529352
"PHB","turquoise",0.0423303102769898
"PROSC","turquoise",0.0422621056309749
"TPRG1L","turquoise",0.0420841708531427
"FAM136A","turquoise",0.0418323273537062
"TSPAN4","turquoise",0.0417155017967396
"VPS51","turquoise",0.0415742321059611
"LRRC28","turquoise",0.0414785564451134
"RSL24D1","turquoise",0.0412861674451464
"PAPOLA","turquoise",0.041245925609854
"NR1H2","turquoise",0.040931004341174
"RNF187","turquoise",0.0408243487862581
"BMS1","turquoise",0.0406892255364752
"MMAB","turquoise",0.040680037968246
"EIF2S2","turquoise",0.040599796672921
"EBNA1BP2","turquoise",0.0405764611050867
"NDUFAF2","turquoise",0.0405425041522859
"UFC1","turquoise",0.0404241029273529
"TMEM189","turquoise",0.0404118119220742
"NDEL1","turquoise",0.040410685187494
"SMIM22","turquoise",0.0403337699608107
"KLHDC2","turquoise",0.0402859732036089
"C14orf166","turquoise",0.0400651669446705
"MFSD10","turquoise",0.0400136059687847
"GM2A","turquoise",0.0399658589059189
"SRRM1","turquoise",0.0399368416574418
"MPDU1","turquoise",0.0398355034740662
"CD164","turquoise",0.0395917405958517
"RABEP2","turquoise",0.0394436187271789
"PGAP2","turquoise",0.0393855726910459
"POLR2C","turquoise",0.0393688116329626
"HSPA14","turquoise",0.0393366893277569
"TSPYL1","turquoise",0.0393344187346818
"RBBP8","turquoise",0.0393230263452925
"FASTK","turquoise",0.0393210540119211
"CHRAC1","turquoise",0.0392573307599992
"ZNF358","turquoise",0.0392001982943699
"SP1","turquoise",0.0391172635082851
"TBC1D15","turquoise",0.0391147002401681
"TM9SF1","turquoise",0.0389888170313053
"AMD1","turquoise",0.0389582778752654
"BECN1","turquoise",0.0388699936865155
"CTBP1","turquoise",0.0387083181643235
"TCTN3","turquoise",0.0385958826408675
"C8orf59","turquoise",0.0385494466775199
"FAM211A","turquoise",0.03841623252078
"CCDC6","turquoise",0.0383473837454606
"WBSCR22","turquoise",0.0383100284546213
"PQLC1","turquoise",0.0382855775009556
"EIF2AK1","turquoise",0.0382765554475047
"TSN","turquoise",0.0382648048456992
"ABCF1","turquoise",0.0380850441567212
"PES1","turquoise",0.0380590364499886
"TUFM","turquoise",0.0380128196822122
"PEX13","turquoise",0.0379714903081158
"EIF5","turquoise",0.0378704803762388
"LRIG1","turquoise",0.0378595090075373
"USP53","turquoise",0.0378353114685552
"NKAIN2","turquoise",0.0377610747593076
"DVL1","turquoise",0.0377422109118522
"UBA5","turquoise",0.037699001786124
"C4orf3","turquoise",0.0376019447526904
"CWC15","turquoise",0.0375922159248101
"BACE2","turquoise",0.037561170202515
"TXNDC17","turquoise",0.0373897360796986
"NUMA1","turquoise",0.0372274274108717
"SBK1","turquoise",0.0372005783801076
"TM7SF2","turquoise",0.0371674200928616
"NUP54","turquoise",0.0370951854009111
"SH3BGRL","turquoise",0.0370033736610349
"GPR108","turquoise",0.0369422257103091
"SH3GLB1","turquoise",0.0369222761748046
"PPAPDC1B","turquoise",0.036813964619486
"IFT57","turquoise",0.0368036753844131
"REXO1","turquoise",0.0366907307692775
"CD2AP","turquoise",0.0366515088571944
"SMC5","turquoise",0.0366438592002753
"ATXN7","turquoise",0.0365951839071135
"MGAT4A","turquoise",0.0364314364512438
"CCND2","turquoise",0.0364307148288117
"NUCB1","turquoise",0.036335841558676
"UBE2E2","turquoise",0.0362270310997974
"NSMCE1","turquoise",0.0361446575237241
"ENTPD6","turquoise",0.0361195796545363
"YIPF3","turquoise",0.0361041573930994
"OAZ1","turquoise",0.0361037397832234
"CHPT1","turquoise",0.0359382030621973
"TCEA1","turquoise",0.0359345111865272
"MAP3K13","turquoise",0.0358501353439835
"PAGR1","turquoise",0.0357256806134629
"MACROD1","turquoise",0.0355304428777381
"SHC1","turquoise",0.0354744122130102
"LDLRAP1","turquoise",0.0354711126374676
"ACOT13","turquoise",0.0354702916394814
"CENPC","turquoise",0.0353184950906089
"COPA","turquoise",0.0352913404264641
"HAT1","turquoise",0.0352152880067233
"RPA3-AS1","turquoise",0.0352102027179962
"HNRNPL","turquoise",0.035202582218125
"HPCAL1","turquoise",0.0351642243435737
"COPS2","turquoise",0.035086822056644
"ITPKC","turquoise",0.034989352008049
"SEC24C","turquoise",0.0349446811872554
"U2AF1","turquoise",0.0349083256314901
"THUMPD1","turquoise",0.0348487193729823
"MAF1","turquoise",0.0347974369985026
"VPS4A","turquoise",0.0347948930777661
"RNF7","turquoise",0.0346849300218646
"SUPT5H","turquoise",0.034542156979278
"YTHDF3","turquoise",0.0345401348948988
"PRCP","turquoise",0.0345179404580699
"EIF3M","turquoise",0.0343142654653077
"PSMB4","turquoise",0.0342543904623585
"PSMB2","turquoise",0.0342151081069311
"SCRN2","turquoise",0.0341675664001436
"STOML2","turquoise",0.0341302488307362
"TM7SF3","turquoise",0.0340786648096658
"ZNF664","turquoise",0.0339363107320444
"LSM3","turquoise",0.0337278875979044
"TSR3","turquoise",0.0336209426790039
"PTPLB","turquoise",0.0334242966502566
"BCL9L","turquoise",0.0334186913850787
"USP36","turquoise",0.0334098280123476
"POLR2L","turquoise",0.0333825857909484
"SF3B14","turquoise",0.0333606350329106
"CBX3","turquoise",0.0332783401734647
"NAGLU","turquoise",0.0332384791726722
"VAMP3","turquoise",0.0330632397164592
"TMF1","turquoise",0.0330036861371565
"ATP5J","turquoise",0.0327274640136653
"RER1","turquoise",0.032716553032909
"MED13","turquoise",0.0326796663222318
"CHMP1B","turquoise",0.0325610974945222
"SYNE1","turquoise",0.032534116541748
"CMAS","turquoise",0.0325215408754873
"AP2S1","turquoise",0.0324956751684868
"AAMP","turquoise",0.0323538713864411
"SNX5","turquoise",0.0323344632565745
"IBTK","turquoise",0.0322812847918025
"RAB11B","turquoise",0.0322228322070652
"BRCC3","turquoise",0.0321418738231647
"DLGAP1","turquoise",0.0320592398158605
"KARS","turquoise",0.0320567814416553
"SSNA1","turquoise",0.032038509709463
"ICA1","turquoise",0.032036806085604
"SMIM19","turquoise",0.0317913500939816
"LMNA","turquoise",0.0316544241919398
"MKRN1","turquoise",0.0315928578073347
"SF3A2","turquoise",0.0315925717363908
"XRRA1","turquoise",0.0315161093992367
"PAK3","turquoise",0.0313424327539073
"MGST2","turquoise",0.0313401642418773
"TMEM147","turquoise",0.0313010843907812
"EFTUD2","turquoise",0.0312768613060219
"GLB1","turquoise",0.0311527038464538
"PDX1","turquoise",0.0310633483338069
"MBP","turquoise",0.0309701329245922
"NUTF2","turquoise",0.0309284807241735
"NAA50","turquoise",0.0309259329453894
"GATAD2A","turquoise",0.0305961493747505
"GBF1","turquoise",0.0305693028918659
"ZDHHC4","turquoise",0.0305180035811274
"H2AFV","turquoise",0.0304291622313078
"SSRP1","turquoise",0.0303418222558748
"AKT2","turquoise",0.030241784989774
"TOB2","turquoise",0.0301739428195492
"MORF4L2","turquoise",0.0300356329308717
"PCYOX1","turquoise",0.0300071248471839
"IQSEC1","turquoise",0.0298641827333516
"TBC1D16","turquoise",0.0297327116642167
"RAB5A","turquoise",0.0296249943159181
"ILK","turquoise",0.0294027450880627
"IFNAR1","turquoise",0.0293720627585907
"MTCH1","turquoise",0.0293556728442941
"EMC4","turquoise",0.0293115393381639
"RABAC1","turquoise",0.0292799176502748
"SEC24A","turquoise",0.029190830241815
"CNPY2","turquoise",0.0291750571098031
"STK40","turquoise",0.0291216519123335
"NKIRAS1","turquoise",0.0290059804351378
"WBP5","turquoise",0.0289904026361988
"PMM2","turquoise",0.0289704979122197
"RCC2","turquoise",0.0289078837445044
"ABHD14A","turquoise",0.0287783664775042
"TMEM184C","turquoise",0.0285751659868376
"SREBF2","turquoise",0.0285301855840057
"WDR83OS","turquoise",0.0285142813492648
"FXR1","turquoise",0.0284608834799157
"UBE4A","turquoise",0.0283486670893559
"PPCS","turquoise",0.0282430725817927
"SEC62","turquoise",0.028162358436425
"KLF11","turquoise",0.0281108859693813
"PSMD7","turquoise",0.027827726378504
"CAAP1","turquoise",0.0276981179992827
"RNF149","turquoise",0.0275358738815645
"TRIM28","turquoise",0.0274560887091764
"AFF1","turquoise",0.0274135626654872
"DENND5A","turquoise",0.0273778325122523
"ANKRD28","turquoise",0.0273326420820426
"AP2A1","turquoise",0.0271300633000753
"ZNF770","turquoise",0.0267524489968493
"GTF2E2","turquoise",0.0266477664936403
"PSMC3","turquoise",0.0265379920826419
"TNIP1","turquoise",0.0264423208096642
"TOMM22","turquoise",0.0260907973015402
"SEPT11","turquoise",0.0260356502402359
"NCS1","turquoise",0.0258693745615797
"ATP5F1","turquoise",0.0258510653224619
"LSG1","turquoise",0.0257978715517152
"BFAR","turquoise",0.0256352970812541
"SCYL1","turquoise",0.0256059022627623
"ST7","turquoise",0.0253381401592295
